PS,GeneID,holdfast,reptip,stipe,vegtip
8,dis_TRINITY_DN11373_c0_g1,7287,6064,6880,6042
1,dis_TRINITY_DN11377_c0_g4,4873,4352,5610,5603
1,dis_TRINITY_DN11379_c0_g2,1505,1274,819,735
8,dis_TRINITY_DN11387_c0_g1,7055,7260,7267,7189
1,dis_TRINITY_DN11389_c0_g1,5488,2952,4140,3742
7,dis_TRINITY_DN1139_c0_g1,2782,5313,4276,4558
8,dis_TRINITY_DN1139_c0_g4,5519,5560,4779,4285
1,dis_TRINITY_DN11394_c0_g1,1426,3347,2016,3355
6,dis_TRINITY_DN11394_c0_g2,3188,1851,3220,2231
1,dis_TRINITY_DN11394_c0_g4,5594,6891,6547,7313
8,dis_TRINITY_DN114_c0_g1,4759,2640,3199,4020
2,dis_TRINITY_DN1140_c0_g1,5364,5317,5546,5203
8,dis_TRINITY_DN11401_c0_g4,4661,4543,5504,5384
4,dis_TRINITY_DN11407_c0_g1,2945,2037,3616,3275
1,dis_TRINITY_DN11407_c0_g4,1432,1833,3019,3258
7,dis_TRINITY_DN1141_c0_g1,6322,5473,7603,6441
8,dis_TRINITY_DN1142_c0_g1,7728,6876,7873,5491
1,dis_TRINITY_DN11424_c0_g1,1753,2029,3926,3159
1,dis_TRINITY_DN1143_c0_g1,7668,7393,7647,7431
7,dis_TRINITY_DN11430_c0_g1,6723,6642,6755,6611
