rank,gene_id,f_immGA,f_matGA,matSP_holdfast,matSP_sorus,matSP_stipe,4wSP,earlySP,matSP_meristem,matSP_vegfrond
8,nbis-gene-910,9.886934,8.9912755,2.78234,5.604463,3.311611,4.446896,0,3.8550534999999995,1.871398
1,nbis-gene-9117,6.4075975,13.058536499999999,2.163453,1.030049,0,7.036493,0,5.364288,0
5,nbis-gene-9122,17.258776,6.086647,0,3.163901,0,0,0,0,0
8,nbis-gene-913,52.527915500000006,55.117351,21.359564,15.825314,62.582012,61.021179,0,31.291649,24.966352
7,nbis-gene-9142,43.258289500000004,59.202988,55.084622,104.417689,105.13761,49.389771,0,28.1144975,69.269824
10,nbis-gene-915,0,0,0,246.101397,0,0,0,0,0
7,nbis-gene-916,7.733828,9.375748000000002,3.588919,9.266578,4.942686,17.137423,3.729893,9.2517505,5.591207
9,nbis-gene-917,0.0625765,0.2716225,0,0,0,0.264564,0,0,0
1,nbis-gene-918,15.4805875,13.0109885,7.503714,13.762516,6.849448,7.46616,0,5.5391975,2.353926
3,nbis-gene-9183,107.0072845,82.8513005,133.120127,53.317104,352.169369,63.759063,0,95.6823315,68.4066
1,nbis-gene-9185,10.916077999999999,13.3821495,5.249225,13.064719,4.119522,14.742852,0,6.663066499999999,8.574167
5,nbis-gene-9186,11.750375,11.358084999999999,3.577511,8.359683,3.268399,4.514587,0,2.193648,1.469821
2,nbis-gene-9189,5.9137615,4.185982,1.472853,4.750565,0.525308,5.193855,0,0.312189,0
7,nbis-gene-9190,4.891094000000001,7.743278500000001,11.636937,32.881876,12.14845,8.82734,0,8.5642745,5.001141
7,nbis-gene-9191,4.152014,4.3111745,7.971703,30.036291,12.891558,5.431701,0,9.918931,5.656264
1,nbis-gene-9192,49.9324675,32.052420999999995,0.251715,3.760695,0,14.542283,0,0,0
1,nbis-gene-9193,10.853657,15.6260295,14.891253,20.030261,14.013752,14.162988,9.165837,15.866305999999998,14.355518
1,nbis-gene-9198,1.279981,1.1931075,5.187603,0.839309,7.715027,2.212401,0,2.007038,3.307451
8,nbis-gene-920,20.007509,29.341687,10.45826,15.157966,12.812297,25.294882,0,6.279838,3.806308
7,nbis-gene-9200,1.6096314999999999,62.53655500000001,0,0,0,80.2983,54.6141945,0,0.27619
7,nbis-gene-9201,5.1684935,4.8900535000000005,3.877608,6.641215,3.492455,3.297663,0,4.0461895000000005,0.707061
7,nbis-gene-9202,9.8716975,8.065558,9.616456,19.170737,11.693208,18.491433,0,15.483282500000001,7.843859
1,nbis-gene-9204,42.998303,40.893351499999994,214.877834,222.914135,110.134065,81.725143,308.383511,69.2223955,42.438941
7,nbis-gene-9208,17.441060999999998,30.756135999999998,20.473854,35.655495,26.607745,32.619383,0,20.9313475,20.792586
1,nbis-gene-9209,27.5326305,38.5247035,33.361351,23.288671,27.236514,15.27379,0,35.799576,18.7184
6,nbis-gene-921,5.1728000000000005,9.598955,18.839934,11.381962,24.156978,3.394335,0,16.442369,9.2886590000000009
2,nbis-gene-9210,52.9398595,157.092445,7.863207,23.865815,9.434921,136.511854,0,10.153056,16.280803
7,nbis-gene-9211,66.4118765,85.7703545,49.623718,179.975163,30.766657,141.943662,0,45.144849,62.673738
1,nbis-gene-9213,26.2833545,37.506322,10.665552,16.053236,11.501101,27.040994,16.9882095,11.871577,15.713213
2,nbis-gene-9217,17.307319,19.1426465,14.19881,31.688857,75.370285,2.598878,0,16.9079635,81.164738
2,nbis-gene-9218,15.260224000000001,13.879997,37.449247,21.495601,15.857134,12.231122,0,2.2804105,9.756388
1,nbis-gene-9219,13.823814500000001,15.649739,6.808213,20.520454,4.938918,12.981534,0,2.9046534999999998,2.252581
9,nbis-gene-922,6.283602500000001,8.542145999999999,15.185511,32.705959,13.890679,9.189045,0,15.856766,15.147142
7,nbis-gene-9220,3.5661455,3.920067,3.15145,3.129536,5.692302,0.596758,0,6.483151,3.901355
2,nbis-gene-9221,7.4098690000000005,10.4138235,14.848716,21.865418,18.285248,3.965277,0.1374285,11.6083695,4.179807
1,nbis-gene-9226,52.7138545,46.964578,18.704016,43.837732,71.545609,103.384648,82.233299,149.611573,75.074555
7,nbis-gene-9227,19.7003835,26.215435999999997,44.375369,31.80289,31.598791,21.604425,0,30.268096999999997,34.505454
7,nbis-gene-9228,17.372297500000002,9.509915,19.844121,81.714205,111.316957,71.138222,0,87.44210050000001,131.395671
1,nbis-gene-9229,8.527349000000001,8.7435975,3.106746,6.964558,3.516257,6.099656,0,3.842465,1.539153
7,nbis-gene-923,3.3378845000000004,2.844755,7.465722,7.761461,4.568278,3.985104,0,3.1720335,4.753549
1,nbis-gene-9232,34.243085,38.9288295,46.80194,50.044773,58.506067,30.421015,0,28.531381500000002,41.769971
1,nbis-gene-9233,4.8005305,4.7947485,8.378865,35.469266,5.845926,4.429367,0,13.825585499999999,10.384642
1,nbis-gene-9234,0,0,1.129594,0,0,9.566129,0,2.127177,1.119286
2,nbis-gene-9238,17.4391045,16.666256,8.265939,2.361454,0,0,0,3.2954565,9.699669
8,nbis-gene-924,7.280021,6.0891065,6.319615,15.140936,4.471283,5.483744,0,7.5583135,2.088404
7,nbis-gene-9240,0,0,2.171943,0,4.002017,0,0,3.0724415,2.058195
7,nbis-gene-9241,0.803061,1.302378,0,16.645598,0,0,0,0,0
1,nbis-gene-9242,2.1276954999999997,1.5151005,3.833087,3.967368,6.564538,4.586753,0,6.002438000000001,4.353771
1,nbis-gene-9244,20.473858999999997,18.3892075,18.518349,9.423896,17.587496,4.672462,0.118054,10.131889000000001,4.707086
7,nbis-gene-9246,8.549723,12.2233265,13.447061,24.949026,23.153857,10.872798,0,13.409968,18.974594
1,nbis-gene-9247,65.30098050000001,127.3241555,113.450354,100.704985,127.078221,73.145147,7.963292000000001,112.356037,145.01868
1,nbis-gene-9249,19.800365,7.415996,13.968245,9.164512,16.83917,2.804926,0,6.7304335,7.282484
8,nbis-gene-925,5.045406,6.004381,4.327054,7.84069,5.107373,5.383173,0,4.959024,6.44344
1,nbis-gene-9256,8.1497265,6.969739000000001,1.733512,5.132228,1.569817,9.319111,0,4.3183240000000005,4.893534
1,nbis-gene-9257,18.045536,34.2641925,17.847202,21.435652,35.012929,24.964435,0,27.595972,23.16281
1,nbis-gene-9258,24.148373,19.3714005,10.555546,14.322793,6.613904,18.137777,0,14.952194,5.344879
1,nbis-gene-9259,375.61541850000003,468.9535085,927.401451,590.596167,662.238481,545.366373,0,485.6208075,567.176353
7,nbis-gene-926,18.277534,10.082529000000001,35.036311,55.032841,39.488584,10.557685,0,17.138126,29.388406
1,nbis-gene-9260,67.053928,95.655029,79.061359,72.86601,87.183322,116.024083,0,37.757371500000005,59.335292
7,nbis-gene-9262,0,2.6532295,1.42487,20.589408,3.285599,0.136074,0,3.3374875,0.471547
1,nbis-gene-9264,1824.9144780000001,1781.275738,37.958194,245.852099,67.049576,1716.740273,7067.100472,100.212532,155.964605
1,nbis-gene-9265,15.8715385,14.921479999999999,15.636441,38.433091,13.380677,20.1961,0,21.8210555,17.051605
1,nbis-gene-9266,126.99480299999999,187.7856145,357.861277,239.781235,203.144011,150.513164,0,191.2140945,109.621002
1,nbis-gene-9267,5.45773,3.083837,32.078926,12.308695,11.178749,4.943993,0,10.77869,7.722668
10,nbis-gene-927,10.561156,4.51106,6.350313,6.75781,0,0,0,7.8196975,2.005788
1,nbis-gene-9270,12.468159499999999,22.132810499999998,34.367001,40.969079,35.645407,13.005593,0,30.1996465,16.729872
1,nbis-gene-9271,1.9533209999999999,3.574396,10.93889,7.736926,5.115683,3.032203,0,6.00689,2.711619
1,nbis-gene-9273,30.703113000000002,27.6495385,15.563651,28.964706,7.936576,25.466034,0,13.496712,10.101791
1,nbis-gene-9274,8.7136255,12.291609999999999,6.825583,12.428776,7.288322,17.626328,0,10.462309,5.713865
1,nbis-gene-9275,27.638312499999998,32.944522000000006,14.268525,95.385707,56.984754,24.694541,0,178.79490900000002,48.020448
1,nbis-gene-9277,16.1686025,16.598796,2.878099,12.893726,4.375163,1.924279,0,6.8600045000000005,1.607903
8,nbis-gene-928,23.293886,42.218063,30.999211,43.688203,26.881438,7.876173,0,16.3527295,24.317785
7,nbis-gene-9280,0,0.0491355,57.282368,0.08756,82.830896,0,0,0.4691775,0.177366
7,nbis-gene-9287,11.324207999999999,12.966385500000001,11.684057,24.478816,16.153288,28.06976,0,17.6406445,12.943938
1,nbis-gene-9288,42.4790055,47.046318,59.300647,81.469962,40.182419,113.744953,0,40.756337,32.249135
7,nbis-gene-929,1.4321635,2.350905,7.014932,84.885134,19.963488,5.157875,0,13.1487375,29.396105
1,nbis-gene-9290,4.6956050000000005,12.8634565,0,6.453308,6.281222,0,0,0,0
1,nbis-gene-9295,0,0,0,0,0,0,0,0,0
1,nbis-gene-9297,8.66028,7.0944295,4.061275,4.348516,10.608665,2.646803,0,5.010265,3.017424
2,nbis-gene-9298,8.455335999999999,8.9538685,3.294631,8.404107,4.704367,4.875517,0,4.9678755,4.491835
8,nbis-gene-93,2.7851925,2.507746,15.343816,13.456259,12.718724,9.237734,0,5.139176,9.768936
7,nbis-gene-9300,16.326828,6.999897499999999,0.953,15.394368,0.42686,53.578239,15.024735,1.433938,0.174271
4,nbis-gene-9301,32.7996155,36.2707965,15.000364,48.117507,37.133067,24.173431,0,32.746742999999995,26.482804
2,nbis-gene-9302,17.4969805,21.1023305,8.503987,13.471932,7.282452,10.055489,0,7.5275275,3.7892420000000002
1,nbis-gene-9304,106.60494,123.55868749999999,31.13093,70.972752,29.497446,268.3783,0,37.5680825,36.422729
2,nbis-gene-9305,1.9268225,2.6518005000000002,3.935117,9.151115,0.876002,2.224934,0,2.451886,4.176809
1,nbis-gene-9307,2.409905,6.3069435,0.701733,6.297923,1.013209,0.360587,0,2.4580215,1.186079
1,nbis-gene-9308,4.222181,6.891655500000001,0.598148,11.480348,1.518494,0.428821,0,3.0822580000000004,1.444397
1,nbis-gene-9309,0,0,0,0,1.035174,0,0,0.8409785,0
7,nbis-gene-931,18.771513499999998,22.3917695,12.707265,16.21313,15.906419,12.955847,0,16.78307,16.050103
1,nbis-gene-9310,5.1318269999999995,18.039901999999998,0.450573,14.713425,1.327582,5.09578,0,0.6255505,0.18975
1,nbis-gene-9311,143.5647715,214.3592415,71.755732,266.395426,73.181434,218.307526,4.395626,67.21091150000001,54.254697
1,nbis-gene-9312,17.4681425,15.95031,4.409603,22.271719,28.45503,8.727879,0,24.5254725,16.281343
2,nbis-gene-9314,5.3178705,4.4096205,8.858404,13.793088,8.00771,4.202879,0,9.298585,2.565222
2,nbis-gene-9316,11.061109,16.15251,8.282409,12.570652,9.114689,15.271657,0,6.465743,8.10471
1,nbis-gene-9318,19.17552,27.918602,7.165251,12.052637,10.301111,10.946715,0,7.749677,9.32741
1,nbis-gene-9319,42.225800500000005,38.1020515,146.37331,36.748588,75.912403,73.331832,0,43.134085,54.477876
7,nbis-gene-932,11.694756,12.661636999999999,9.297097,12.498048,9.38058,10.146657,0,8.4717035,6.38779
1,nbis-gene-9321,424.857204,1188.198742,2.218437,41.785607,43.422477,1287.080069,704.70382,51.8752605,32.38046
1,nbis-gene-9322,0,0,14.4038,1.73613,6.731388,1.593926,0,5.7493775,4.038044
1,nbis-gene-9327,1.1430164999999999,1.4718179999999998,6.366561,16.744417,6.151002,2.195035,0,8.801187,7.100837
7,nbis-gene-9329,11.5822845,17.497593000000002,111.490077,22.682643,49.115787,14.809679,0,35.3774945,19.309447
7,nbis-gene-933,12.032422,14.8587405,9.291463,12.88478,9.474146,11.338872,0,9.980379,6.872041
4,nbis-gene-9330,31.1687065,35.3075235,69.550901,93.098853,83.823991,46.135606,0,73.79055500000001,79.143602
1,nbis-gene-9331,4.953538,3.8880464999999997,4.49048,7.071537,2.327287,6.511134,0,10.0213935,3.528984
6,nbis-gene-9334,15.3696005,19.2165,27.835667,23.745678,20.259795,18.391912,0,16.1069895,21.17067
1,nbis-gene-9336,43.1294025,123.6887185,110.394624,167.590332,95.210592,74.268312,0,148.3597385,22.514348
2,nbis-gene-9338,5.3542585,2.797165,21.101936,15.473422,13.129882,6.046422,0,4.076169,6.138318
1,nbis-gene-9339,66.3523145,82.0962585,22.479297,25.920866,64.513677,11.528312,0,19.864452999999997,21.444212
1,nbis-gene-9341,7.998619,4.7194955,0.887061,4.046513,2.539908,17.663717,0,4.180617,2.495519
6,nbis-gene-9344,1.6235439999999999,3.8180915,43.097248,17.479927,11.323645,1.522323,0,7.741835,9.710325
1,nbis-gene-9345,71.217834,55.800428,48.341555,45.512467,29.055284,91.533422,51.940322,56.8890945,37.261053
7,nbis-gene-9346,1.7350295,3.1946054999999998,7.351448,24.214242,9.5248640000000009,7.338384,0,11.393981,8.343302
1,nbis-gene-9350,40.487614,54.037735,47.40826,53.560699,60.089288,41.584492,0,58.625941499999996,59.655617
7,nbis-gene-9351,0.605052,0,9.896306,25.381446,37.171718,8.414777,0,32.691076,70.583641
1,nbis-gene-9352,17.773097,19.7391375,15.502764,37.736793,23.600514,20.888659,0,28.038354999999996,21.94572
7,nbis-gene-9353,9.41206,15.987322,38.011765,16.701946,30.125632,11.671778,0,15.287341999999999,15.783658
2,nbis-gene-9355,8.61314,10.421103500000001,14.6293,12.842506,21.518501,6.643018,0,12.0044815,16.936676
1,nbis-gene-9356,5.544218,6.4931255,19.376796,8.357105,14.947418,7.676995,0,10.364435499999999,10.631209
2,nbis-gene-9359,15.797884,24.751326499999998,25.763948,22.288726,14.913361,30.816093,0,17.972855,18.3666
7,nbis-gene-9362,38.19927,38.873989,91.746868,84.12434,72.474319,68.789349,0,63.262888,44.868854
7,nbis-gene-9365,1.314772,1.1749315,112.064644,71.05163,70.373376,69.164255,0,78.27445,103.07772
1,nbis-gene-9367,5.6382835,9.912017500000001,6.480275,14.647312,3.512233,2.91383,0,1.099259,6.088159
1,nbis-gene-9368,0,0.491726,2.520604,106.383586,0,0.295445,0,0,0
1,nbis-gene-9369,0,1.5025775,0,2.919793,1.422262,2.27839,0,6.814509999999999,2.632229
8,nbis-gene-937,2.003155,4.309887,0.73767,4.207894,2.963496,5.703949,0,0.207953,2.087359
1,nbis-gene-9371,3.3050265000000003,3.6398175000000004,4.519199,24.315015,12.997352,8.020043,0,12.419955999999999,20.970559
1,nbis-gene-9372,10.211337,9.2844705,50.319529,19.004842,135.688988,22.277257,0,32.847104,42.606147
1,nbis-gene-9375,22.281146,28.739006500000002,26.932209,39.366394,23.400589,27.978136,0,21.818667499999997,19.137919
1,nbis-gene-9380,20.1511285,27.549732,8.284004,29.481831,11.386102,21.508975,0,12.256157,13.992644
1,nbis-gene-9381,32.4515855,27.8647105,49.875393,44.504651,31.62267,18.061709,55.3982075,30.485654,25.487369
7,nbis-gene-9382,8.79122,9.752214500000001,5.375376,6.980123,4.832588,6.400329,0,4.483286,2.485763
1,nbis-gene-9383,2.5636769999999998,3.3857755000000003,8.519286,5.895601,2.745234,5.547652,0,2.9608274999999997,8.116474
7,nbis-gene-9384,15.445902499999999,7.8046690000000005,1.035894,10.468704,1.882791,3.859267,0,3.751083,2.279515
2,nbis-gene-9385,18.037326999999998,26.211786,24.709916,27.779557,19.408819,17.861505,0,16.084373,23.91768
7,nbis-gene-9386,2.327385,4.019475,3.45306,5.252467,5.467283,0.47521,0,2.8971460000000002,2.217389
1,nbis-gene-9388,52.144397,69.89400900000001,101.775315,79.115379,62.81535,68.697475,0,71.43796449999999,56.229697
1,nbis-gene-9389,30.3394595,39.913391000000004,51.74278,40.652054,46.967282,32.590173,0,31.146010500000003,30.713595
1,nbis-gene-9391,0,0.346251,30.428759,52.911998,15.167371,15.000559,0,16.0062585,50.063484
1,nbis-gene-9392,31.2067525,26.893937,22.546124,19.579318,14.939632,8.527146,0,4.3536125000000006,9.131886
7,nbis-gene-9394,4.726095,4.060351,17.03187,19.783269,15.804053,8.277668,0,15.437578000000002,11.794804
7,nbis-gene-9396,4.616958,4.804253,12.830943,8.523173,12.065003,1.96895,0,8.206036000000001,13.002693
1,nbis-gene-9398,2.7041690000000003,3.390256,4.581983,14.093539,5.405613,7.070231,3.8938805,8.610958,3.806312
1,nbis-gene-9399,44.598530499999995,11.328319,0,2.181822,0,0,0,0,0
10,nbis-gene-940,26.2851335,15.3223855,26.516409,31.167873,37.37863,9.887934,0,22.8808145,20.161803
5,nbis-gene-9400,21.6348585,20.1631325,23.82986,43.468473,23.807213,29.008117,0,12.9895605,18.761024
2,nbis-gene-9401,4.879448,4.575317,0,30.645935,0,13.00256,0,10.049166,0.902988
1,nbis-gene-9403,2.465512,1.6625045,3.767783,7.217657,5.253241,2.395744,0,2.7214365,0.911307
7,nbis-gene-9404,3.769073,5.3844935,3.369129,3.991611,1.507971,4.738258,15.3608495,2.7016215,2.893102
1,nbis-gene-9405,161.852822,189.26487,330.811756,221.083487,292.271073,131.929678,504.01768949999996,285.73866350000003,341.686657
1,nbis-gene-9406,10.906259,15.742132,46.531297,39.818435,25.314223,15.727318,0,15.4550105,26.780509
7,nbis-gene-9407,10.9133825,16.3697365,29.799878,17.618356,34.380757,14.895328,0,22.947069,26.814126
2,nbis-gene-9408,3.5375495,2.5569094999999997,4.472732,3.887757,6.366032,1.186724,0,3.2059604999999998,2.075794
1,nbis-gene-9409,6.4474195000000005,6.7076139999999995,5.644114,12.298544,8.10646,11.611902,0,10.330906,4.782458
7,nbis-gene-9412,6.55448,7.6757985,16.734396,26.572853,12.828299,12.01402,0,14.3261905,13.044991
1,nbis-gene-9413,7.2113235,8.975560000000002,16.06367,28.127085,16.612857,16.075423,3.1908790000000002,15.340974,30.533985
6,nbis-gene-9414,4.7313425,4.875152,8.024078,11.021598,6.806837,4.007466,0,3.9653785,5.459846
2,nbis-gene-9418,2.115972,3.410216,4.405585,3.959179,8.70026,3.276066,0,4.278079,2.947391
1,nbis-gene-9420,6.575972500000001,3.412656,7.538405,9.441891,5.494637,6.5677,0,7.0135195,3.842647
1,nbis-gene-9421,11.952580000000001,16.035844,0.913445,12.971728,0.96923,13.623127,0,1.7696995000000002,0
7,nbis-gene-9424,2.325703,4.869671,2.047528,10.325151,2.535983,4.616746,0,4.1399085,2.964717
1,nbis-gene-9426,0.3576385,4.34359,7.716221,7.454466,6.978396,57.85467,0,6.2673945,14.475244
1,nbis-gene-9427,76.1102635,108.49813,501.7767,51.987614,105.093113,43.298442,152.540773,167.28560299999998,76.910175
7,nbis-gene-943,5.37168,3.2957985,16.274613,32.041701,26.524269,1.282347,0,42.1947825,24.789839
1,nbis-gene-9431,5.5155475,7.350083,16.12842,21.634769,7.48231,20.391993,0,11.4738705,6.516512
1,nbis-gene-9434,8.83238,9.1205075,35.080773,12.625803,16.04048,5.05338,0,19.7691875,19.093842
1,nbis-gene-9435,29.648408,33.123068,64.642874,22.603204,47.862866,78.899467,0,23.383498,26.96281
2,nbis-gene-9436,0.5728095,1.465376,2.305377,6.058736,8.772511,2.2634,0,0.2304435,1.217039
7,nbis-gene-9438,5.8788055,4.6868345,8.193024,14.001884,8.532169,5.79699,0,2.511915,8.128314
7,nbis-gene-9439,19.412028499999998,3.9161015,0,0.829724,0,9.403046,10.74662,1.2890615,3.379255
7,nbis-gene-944,10.5602895,13.275599,30.143173,23.345055,30.193807,8.856456,0,26.963088499999998,28.825912
1,nbis-gene-9440,4.5277104999999995,4.9697534999999995,1.290021,3.615568,0.670345,1.317614,0,1.5863085,2.442147
1,nbis-gene-9441,19.996367,26.9505325,12.396399,44.646848,19.448075,19.618914,6.8269585,13.0378225,16.382363
1,nbis-gene-9442,82.7229575,197.32558999999998,454.60551,210.368481,221.789211,101.30457,0,167.130502,186.176451
1,nbis-gene-9443,0,0,0,59.899769,0,0.590205,0,0,0
1,nbis-gene-9445,3.1532964999999997,2.585694,1.592235,2.652523,2.034231,1.39928,0,0.951313,1.673754
1,nbis-gene-9446,104.37884349999999,154.777703,31.180621,58.885615,36.481699,124.44086,544.6731225,38.883037,55.973299
1,nbis-gene-9449,0,0.0784865,0,47.982715,0,0,0,0,0
1,nbis-gene-9458,134.937739,170.495194,32.075871,58.546478,36.983702,66.520228,2.2553995,40.370633,37.317576
1,nbis-gene-9459,2.4685645000000003,2.878883,7.787461,8.235497,15.346998,6.044363,0,5.814579,5.499544
1,nbis-gene-9462,14.013617,17.20776,33.005491,35.404636000000004,45.589754,19.236789,0,29.50844,22.588581
1,nbis-gene-9463,4.095696,4.0967055,0,0,0,2.533155,66.84919,0.5995735,0
2,nbis-gene-9464,5.3397749999999995,5.339315,1.186638,4.978306,2.328552,4.263573,66.7321435,0,4.19285
2,nbis-gene-9465,0,2.350601,0,0,0,0,0,0,7.198932
1,nbis-gene-9468,0,0,0,23.645161,0,0,0,0,0
2,nbis-gene-9469,5.478414,4.8281405,6.584144,8.50762,6.371661,3.467529,0,5.8281495,2.720643
3,nbis-gene-9471,23.553783,15.464704999999999,14.597604,22.019085,10.30338,0,0,11.581014,14.397864
7,nbis-gene-9472,2.268064,5.4976389999999995,7.294151,18.072767,10.191168,8.678877,0,4.902801,8.888427
1,nbis-gene-9473,6.280733,11.028957,9.21998,21.782296,8.032914,6.329598,0,4.3962655,7.228404
1,nbis-gene-9474,0,2.1670155,18.344196,19.951345,7.747251,33.194903,0,4.484287,10.409603
2,nbis-gene-9477,193.8298415,234.0470825,287.421867,196.739143,200.14216,215.987434,0,134.765224,164.330101
1,nbis-gene-9479,3.804411,1.238631,4.177098,15.419189,14.263799,3.771125,0,6.583673,22.043336
1,nbis-gene-9480,0,4.4291055,7.219036,4.115153,9.352791,4.72142,0,3.2538295,9.22429
1,nbis-gene-9481,11.618224999999999,9.7158665,4.451772,12.859689,1.818292,5.371577,0,0.8666695,0
2,nbis-gene-9491,12.998594,11.122055,6.246061,7.836991,5.359127,2.247376,0,6.436017,2.197372
2,nbis-gene-9493,270.61769400000003,337.658773,1073.973054,378.609943,260.768503,127.186891,0,323.762109,136.405596
2,nbis-gene-9494,50.00798,52.5210505,79.125726,91.047351,63.394883,81.203487,0,69.59761449999999,51.809153
1,nbis-gene-9495,24.9185645,38.164004500000004,25.437632,22.926667,22.59592,24.602289,21.771848000000002,36.306672,28.03648
1,nbis-gene-9497,18.601699500000002,17.310705499999997,8.285534,24.915113,7.23302,17.238869,0,9.460181,11.992875
1,nbis-gene-9498,19.746674,20.631476,18.857557,20.598013,14.454511,15.151064,49.239362,22.4603305,12.609927
2,nbis-gene-9499,11.876214000000001,14.7227955,12.213938,14.150653,10.315049,14.279602,9.9643755,13.1954475,8.851843
8,nbis-gene-95,4.200654999999999,3.2461895,7.869552,5.067645,6.216979,3.645737,0,5.178831000000001,4.966882
3,nbis-gene-9500,6.193742500000001,17.256109000000002,20.91652,22.698083,19.063332,22.365966,0,18.501656500000003,13.084182
2,nbis-gene-9505,3.8198615,5.1993825000000005,0,2.351516,0,11.80355,0,1.057057,0
6,nbis-gene-9507,3.89585,12.164841,9.505596,11.721418,7.566635,54.75498,0,13.298752499999999,9.315715
