rank,gene_id,f_immGA,f_matGA,matSP_holdfast,matSP_meristem,matSP_stipe,matSP_vegfrond,matSP_frond_sorus,matSP_sporophyll_sorus
7,nbis-gene-10297,6.805738,24.970149,7.7120239999999995,19.111338,17.002777,34.848342,29.099476,27.580619
2,nbis-gene-10298,3.682729,0,12.9954445,21.972856,16.236909,18.915807,27.422185,29.591805
2,nbis-gene-10299,3.4494314999999998,0,10.861746,19.803527,16.313345,8.150572,29.027474,26.044044
8,nbis-gene-103,23.289794999999998,20.693379,0,0,0,0,0,0
7,nbis-gene-1030,8.2423425,1.045995,1.1949755,3.243866,1.524817,4.544132,1.815723,3.745399
1,nbis-gene-10300,2.0495515,3.513575,4.3905475,7.17568,2.785442,3.224085,2.468675,1.40318
1,nbis-gene-10301,4.121024,0,3.7021075,17.663067,11.218401,10.775736,24.566859,24.473015
7,nbis-gene-10302,10.7177635,7.989393,2.6180035,2.4307280000000002,0,1.028657,12.837999,12.285262
2,nbis-gene-10303,16.5061015,1.072932,0,0,0,0,3.505226,3.813775
2,nbis-gene-10304,1.4885169999999999,0,3.249868,1.949059,1.695615,1.972261,12.735961,13.996067
2,nbis-gene-10305,68.333136,5.242664,67.51186849999999,98.378765,120.520862,130.163487,198.578985,174.577413
7,nbis-gene-10306,0.0140465,0,0.159798,0.259433,0.59971699999999994,0.306964,13.78009,18.819029
1,nbis-gene-10307,2.6211935,10.045635,3.7533339999999997,5.352224,3.383528,4.76554,6.597216,7.382098
1,nbis-gene-10308,5.580465,26.182901,18.267989,24.743362,26.661143,25.373637,34.332095,26.830115
1,nbis-gene-10309,51.722717,159.348987,3.7704055000000003,2.953538,9.769769,47.365918,4.300058,0.616724
8,nbis-gene-1031,5.3326080000000005,0,18.8303255,8.387191,15.966714,18.230195,11.318088,8.853374
2,nbis-gene-10310,4.5955435,15.151287,0.6543335,4.342162,2.852195,9.730057,6.690199,4.007148
1,nbis-gene-10311,0.7800155,7.850915,0.992869,0.286776,0.238748,0.242739,35.422508,37.257696
1,nbis-gene-10312,50.9815355,0,9.324958,6.223113,13.011544,5.529706,11.993507,3.36899
7,nbis-gene-10313,2.5649345,0,0,0,0,0,3.524782,6.171695
1,nbis-gene-10314,4.5910305,1.629698,4.1222080000000005,10.952892,8.286943,15.451839,53.453166,73.717495
7,nbis-gene-10315,14.99082,5.268839,2.9387705,4.611352,4.563346,13.261468,32.61853,29.789925
1,nbis-gene-10317,0.9986595,1.255901,0.26595199999999997,0.542078,0.066731,0.069294,19.446975,31.473281
4,nbis-gene-10318,4.3785295,0,189.17611250000002,282.493517,330.010153,192.898995,78.184654,100.752389
1,nbis-gene-10319,62.506553499999995,163.493126,116.4770815,96.581141,91.916301,126.218249,68.690847,66.106855
7,nbis-gene-1032,4.742075,0,48.3390055,11.533435,17.626899,30.182902,13.991623,10.696833
2,nbis-gene-10320,39.9341235,532.278945,2.5997085,2.046778,1.603469,1.974598,12.420573,10.793452
1,nbis-gene-10321,2.331588,0.235367,8.538183499999999,10.487997,15.273057,14.499761,23.429511,19.698183
1,nbis-gene-10322,7.8924129999999995,16.188438,12.693284,25.90747,16.577921,46.320233,33.672796,35.309182
2,nbis-gene-10323,0.036850999999999995,0.050459,0.0333345,0.137762,0.165125,0,40.360074,77.045544
2,nbis-gene-10324,4.6124434999999995,6.559077,8.1935415,8.390186,2.675865,5.136556,5.716576,4.343341
1,nbis-gene-10325,2.0792355000000002,0,12.940726,65.014213,78.30053,3.112899,146.188173,42.170363
2,nbis-gene-10326,2.2545745,17.34554,0,0.922786,0,0,5.982808,7.688858
2,nbis-gene-10327,8.609193,7.556387,0,0,0,0,0,0
1,nbis-gene-10328,6.1465914999999995,29.191657,21.1939075,17.370526,15.505801,27.692976,17.052466,15.007679
2,nbis-gene-10329,125.41903250000001,550.997476,199.763919,216.070577,129.150723,261.164789,506.819235,356.424849
1,nbis-gene-10330,1.060194,0,0.475263,1.866629,0,0,13.864086,15.094231
1,nbis-gene-10331,3.4025925,9.18198,1.2587365,3.040541,2.474475,2.72283,10.907092,10.683758
1,nbis-gene-10332,3.797304,0,8.678722,40.897159,46.707241,34.708751,14.29658,12.890987
1,nbis-gene-10333,15.592194500000002,21.455354,6.275722,15.828394,20.293738,31.333383,20.360339,18.228604
2,nbis-gene-10334,72.82896,0,0,2.982995,6.710861,0,3.287866,12.587414
1,nbis-gene-10335,13.708511,0,12.5795475,23.674456,28.250614,26.565517,29.158439,29.597078
7,nbis-gene-10336,7.5642879999999995,41.870985,3.9314305000000003,8.50107,6.771897,11.867392,23.530589,22.167436
1,nbis-gene-10338,1.8758645,0,46.674728,21.313054,29.736853,18.621898,5.793048,4.096373
5,nbis-gene-10339,1.1295165,0,18.98263,34.092881,22.096256,19.123368,40.35061,35.425257
7,nbis-gene-1034,0.8841125,0,0,0,0,0,4.621719,8.431791
7,nbis-gene-10340,5.76873,3.848794,5.3281885,18.522133,21.192496,10.29019,24.754894,24.231616
1,nbis-gene-10341,11.51922,6.159065,0,0,0,0,0,0
6,nbis-gene-10342,6.005713,0,15.098416499999999,73.999822,39.599599,29.77185,45.975492,43.695317
1,nbis-gene-10343,76.662216,0,0,4.869749,0,4.072848,4.707504,0
7,nbis-gene-10344,5.2598945,0,1.7951205,9.212257,9.999566,5.732321,13.858827,12.986781
7,nbis-gene-10345,2.8651865,0,0,2.923588,7.973402,2.492736,10.211935,14.371324
1,nbis-gene-10346,1.8916205,0,4.142170999999999,6.640234,5.148508,5.755134,19.748746,17.505826
1,nbis-gene-10347,2.63672,0,19.039761,8.930031,16.271478,1.047168,8.322803,5.388687
7,nbis-gene-10348,354.548822,10.547496,0.262498,0.685842,0.16106,0.144237,0.512157,0.435841
1,nbis-gene-10349,1573.7758625,783.142682,52.237643,17.699179,13.974619,20.670328,13.295394,13.145786
8,nbis-gene-1035,1.2138535,0,0.6545185,26.830353,30.387805,5.294113,68.395812,53.423951
2,nbis-gene-10350,4.03638,0,1.2867259999999998,17.37102,14.488601,26.85108,22.86492,19.434565
1,nbis-gene-10352,2.8940615000000003,0,13.589126499999999,31.034409,51.471637,37.831057,24.300361,22.204114
2,nbis-gene-10353,2.9326999999999996,0,15.3823725,32.2422,40.455161,47.956267,18.713166,27.071435
7,nbis-gene-10354,3.574307,0.908755,19.129299500000002,43.381766,69.341666,65.328068,19.898646,32.17251
7,nbis-gene-10355,11.112648,4.303562,31.2012455,63.57221,64.765162,52.173581,77.522445,75.833042
1,nbis-gene-10356,13.5119215,94.323654,6.1352305,7.504243,4.946636,5.279297,15.966719,14.898781
7,nbis-gene-10357,2.2024575,0,0,0,0,0,3.762122,2.259066
6,nbis-gene-10358,2.328102,0.360645,0.558159,8.225109,3.246916,1.662016,54.036385,62.271451
7,nbis-gene-1036,0.7338375,0.03095,1.473601,21.197737,16.796352,14.488869,57.017014,56.607223
1,nbis-gene-10360,22.765857500000003,87.078639,116.41949650000001,95.450015,115.097058,144.609223,72.041964,77.688023
1,nbis-gene-10361,56.928097,192.054814,2.4375305,3.304853,6.952676,9.746373,1.849478,3.848165
2,nbis-gene-10362,4.2339649999999995,1.733054,0,0,0,0,8.496924,5.510013
1,nbis-gene-10363,0,0,3.7967305,0,0,0,0,0
1,nbis-gene-10364,0,0,0.9988275,0,0,0,0,0
2,nbis-gene-10368,7.105031,2.90705,62.1294085,39.690661,46.009776,48.23765,62.599406,54.503588
1,nbis-gene-10369,3.913823,555.784883,6.1568925,9.197405,6.531194,6.235886,7.424553,6.328059
8,nbis-gene-1037,26.901381999999998,6.990211,28.4100205,76.59145,90.296422,25.680409,35.461692,39.231431
1,nbis-gene-10370,2033.9004385,835.682578,45.598756,31.185265,20.324426,44.643188,41.750118,19.314809
1,nbis-gene-10371,19.0052435,100.840611,4.9934635,9.372507,9.057805,4.704123,27.152474,25.065043
1,nbis-gene-10372,47.261619499999995,181.210306,27.380142499999998,16.767549,11.728921,9.910043,75.951396,93.272749
2,nbis-gene-10373,1.6488814999999999,12.882974,0.21207150000000002,0,0,0,3.912834,2.947601
6,nbis-gene-10374,3.3358755,0,0.2756715,0.114091,0.340642,0,1.546824,1.274671
1,nbis-gene-10375,85.44500550000001,749.670254,7.8857485,5.136178,2.637729,2.463507,78.390332,76.954877
7,nbis-gene-10376,0.20628,0.03863,2.3278109999999996,6.191384,7.47374,7.722113,12.172424,14.054554
1,nbis-gene-10378,22.4135515,78.346632,4.158081,10.09582,6.280743,16.132692,29.458208,35.301415
1,nbis-gene-10379,6.818785500000001,47.61965,0.5073255,1.274517,0.781722,1.034304,3.931694,4.54683
8,nbis-gene-1038,121.9479795,73.189857,0,0,0,0,0,0
1,nbis-gene-10380,46.1973465,2.038202,194.61430000000001,213.049371,217.493723,160.181361,165.970217,159.911195
1,nbis-gene-10382,9.3849975,0,22.994695999999998,13.83788,26.331403,1.578898,20.828735000000002,20.410555
1,nbis-gene-10383,37.858768,22.939818,31.789332,50.187823,48.297373,33.411302,56.279456,53.053718
7,nbis-gene-10384,2.47173,0,3.090191,3.402379,4.357123,1.623743,0,3.720839
2,nbis-gene-10385,48.6727115,28.160411,1.1949755,7.509232,11.389296,8.429819,8.606143,3.745399
7,nbis-gene-10387,20.3126265,0,0,1.949079,0,0,8.699634,10.710328
8,nbis-gene-1039,5.2769105,1.285059,0,0,0,1.398337,62.345264,67.468937
7,nbis-gene-10391,6.691823,0,1.939523,11.498609,12.357944,8.887079,55.284746,60.248452
7,nbis-gene-10392,1739.6490199999998,1590.045596,83.643507,111.465984,50.952281,87.363234,32.258467,30.667715
1,nbis-gene-10393,6.935701999999999,1.401967,1.0527235,4.319214,1.342496,1.495138,1.531767,5.064382
2,nbis-gene-10394,9.4851185,0.408192,170.68966700000001,158.434986,102.638393,32.42384,56.088389,71.021269
1,nbis-gene-10395,13.599045,0,10.524918,2.631432,4.550827,0,0,11.32606
7,nbis-gene-10396,0.5412355,0,1.3248060000000002,15.013718,19.376364,10.09981,22.028127,22.262384
1,nbis-gene-10397,8.192212999999999,30.826821,33.482253,45.877844,47.793152,39.420968,41.608756,42.983619
1,nbis-gene-10398,14.85573,457.013304,0,0,0,0,0.497094,0.546801
7,nbis-gene-10399,7.866163,26.832044,66.195183,59.745213,54.105066,44.016927,35.050429,36.685116
7,nbis-gene-104,2.783803,6.758597,6.3021495,9.839105,10.62015,9.304635,6.963913,7.543806
7,nbis-gene-1040,5.878001,0,0,4.517111,11.289287,4.699648,5.069159,4.601644
7,nbis-gene-10400,0.4033845,0,17.4914615,24.630082,23.286151,22.875284,21.498585,27.229488
5,nbis-gene-10401,37.148441500000004,63.29802,40.286216499999995,66.282605,68.337617,13.657782,56.780166,62.89888
1,nbis-gene-10403,5.4972015,57.808792,20.5156225,12.890183,13.045515,21.932828,28.368812,33.970448
7,nbis-gene-10404,2.798933,0,4.233605,2.3791,4.720089,1.372186,130.176959,124.583269
1,nbis-gene-10405,40.433738000000005,298.184322,65.531871,90.332356,70.404536,103.471428,112.937787,92.095362
6,nbis-gene-10406,5.39337,31.313194,4.3506225,5.6295,4.34664,7.238113,10.47089,12.539878
1,nbis-gene-10408,8.1650785,18.711247,8.3031005,22.844278,19.379658,34.42153,20.266963,20.829561000000002
7,nbis-gene-10409,4.833759499999999,4.248033,20.030096999999998,28.28499,30.520194,25.937582,47.54912,47.775463
7,nbis-gene-1041,32.203522,1.479044,0,0,0,0,0,1.525812
1,nbis-gene-10410,30.141819,204.37455,50.5933055,45.246058,46.993598,121.086969,45.590132,46.917552
1,nbis-gene-10411,9.7475495,34.354066,6.212209,14.283658,11.623305,10.50063,8.994394,9.071996
1,nbis-gene-10412,58.438501,0,21.962524,0,0,0,0,2.091587
1,nbis-gene-10413,0,0,5.622835,1.15498,2.766213,3.909211,17.331434,10.849382
1,nbis-gene-10415,7.108282,0.488013,4.738500999999999,15.205755,26.234603,13.571642,17.637448,18.020812
2,nbis-gene-10417,2.894628,7.787048,3.3245525000000002,4.31085,2.638767,5.608045,7.007897,7.375209
7,nbis-gene-10418,17.4593205,58.694504,5.422859,9.141558,15.567601,4.646667,27.234856,30.777917
7,nbis-gene-10419,2.2171855000000003,0,0.225628,4.98457,4.665036,0.760299,10.759728,7.990075
8,nbis-gene-1042,121.5073905,0,3.5216785,6.768138,1.497549,11.605891,30.452094,26.051809
1,nbis-gene-10420,22.119666000000002,142.294405,3.7433795,14.541298,10.06818,5.319589,158.241673,169.326706
6,nbis-gene-10421,0,0.132264,0,0,0.028808,0,8.152,12.810795
7,nbis-gene-10423,3.9835135,0.420864,5.364663999999999,14.633758,18.055418,28.692075,28.712791,22.658181
8,nbis-gene-1043,7.2746755,0,30.368788,35.119933,36.739158,50.523589,15.752623,17.069234
1,nbis-gene-10435,0,0,0,0,0,0,0,0
2,nbis-gene-10436,10.3596315,1.299626,6.1343119999999995,8.705821,3.071428,15.929661,11.440969,9.188151
2,nbis-gene-10437,0.171205,0,0,0,0,0,5.927953,2.743046
1,nbis-gene-10438,2.4757759999999998,126.352971,7.439174,8.882604,6.525097,7.872261,15.458302,9.227098
1,nbis-gene-10439,45.7490105,100.208492,10.301851,9.780807,9.754005,14.9632,48.765356,23.888962
5,nbis-gene-1044,0.4044845,0,1.3533995,1.747121,1.385706,2.990697,3.419543,2.605285
1,nbis-gene-10440,3.483287,0,35.869016,31.774264,40.795168,17.686131,34.102525,36.135202
7,nbis-gene-10441,0.414068,0.343696,14.874648,97.731652,91.963118,78.329631,47.978316,35.432561
1,nbis-gene-10443,29.1830225,4.946465,9.3817605,50.037767,57.695358,30.784203,75.965541,75.589939
7,nbis-gene-10447,1.8599109999999999,0,6.063324,8.854203,13.745286,9.600846,24.753723,26.782621
2,nbis-gene-10448,3.306229,0.906117,0.7048275,0,1.082061,0.83028,11.286366,7.942306
7,nbis-gene-10449,8.487754500000001,13.524188,13.092411,39.81299,65.938941,53.754799,31.463889000000002,25.091693
7,nbis-gene-1045,372.350092,4.152914,116.85745650000001,627.598601,1087.529455,503.005914,636.705973,459.225976
1,nbis-gene-10450,1.329721,0,0,0,0,0,0,0
7,nbis-gene-10451,1.7401915,13.942919,4.302029,8.968437,9.852742,13.650997,11.592247,10.001627
2,nbis-gene-10452,6.155409000000001,15.936703,4.3432945,1.304138,0.40392,1.195349,16.795997,35.264583
1,nbis-gene-10453,0,0,0,0.028604,0,0,7.407279,13.035357
2,nbis-gene-10454,0.3025115,2.312361,2.4330915,5.520592,4.963257,4.740844,3.481085,2.948426
1,nbis-gene-10455,1100.174497,892.567164,2614.1627550000003,1650.899112,1783.503406,1919.457081,822.722373,781.428582
7,nbis-gene-10456,2.153358,0,38.395044999999996,91.042731,61.158172,111.920727,42.873162,41.838258
1,nbis-gene-10457,1.128418,1.186331,1.8251495,0.045054,0,0,8.164704,10.797361
7,nbis-gene-10458,6.5597615000000005,0.299278,3.3845169999999998,2.556132,2.03626,2.392854,16.308083,18.509477
5,nbis-gene-10459,9.435316,0,1.029884,5.637034,5.94659,8.766975,6.337996,3.305764
7,nbis-gene-1046,2.0127515000000002,0,0.141367,0.457583,0.815122,0.183836,22.880637,20.222171
1,nbis-gene-10460,9.6749765,1.988826,59.53023,76.389392,95.358859,51.223974,109.337412,121.122151
1,nbis-gene-10461,0.5030075,0,7.357518499999999,12.366273,5.642692,17.370263,8.294781,10.603738
7,nbis-gene-10462,4.5996555,168.424044,0,0.223306,0,0.733275,3.091892,3.338321
5,nbis-gene-10463,11.437553999999999,0,36.479603,109.61421,73.91588,143.318864,80.397545,59.696932
2,nbis-gene-10464,21.763268500000002,5.952698,6.748381,24.274712,26.493701,13.648766,60.535423,50.199105
7,nbis-gene-10465,3.8634275000000002,0,0.5945945,1.864146,5.343506,2.016601,38.035279,18.986182
1,nbis-gene-10466,27.184158500000002,0.608414,187.55470350000002,386.477475,420.835447,230.705456,269.298521,281.031969
1,nbis-gene-10467,10.304583000000001,35.947529,30.5588485,41.091649,59.80696,57.914319,76.858839,81.94337
2,nbis-gene-10468,6.851542,70.920727,27.9221765,7.964511,5.576603,5.672189,6.237607,6.260692
7,nbis-gene-1047,2.2618095,2.677817,14.933949,14.901335,15.277323,12.704217,8.032672,8.852568
7,nbis-gene-10470,2.3398465,0,1.8464075,6.337502,3.660209,0.767395,43.301525,37.445298
6,nbis-gene-10472,10.9118315,39.675619,23.290697,30.980228,19.610163,19.746852,30.420067,24.36153
2,nbis-gene-10473,6.1760275,11.164846,22.782487500000002,29.434228,21.608252,26.67765,97.253151,110.945315
5,nbis-gene-10475,22.411556,0.143657,13.6176705,80.995408,70.4579,81.653167,111.744384,123.572003
7,nbis-gene-10476,0,0,0,0,0,0,0,0
1,nbis-gene-10478,9.604643,57.736335,7.906691,7.899813,4.669504,1.918187,14.735676,17.064335
1,nbis-gene-10479,21.9504515,173.380317,3.7042919999999997,1.863963,1.34655,1.653694,8.028549,8.838809
7,nbis-gene-1048,2.2681515,9.208888,479.860907,116.312472,250.928218,122.099771,7.668915,12.14361
2,nbis-gene-10481,7.6532775,0,4.5251065,5.573976,0.736604,3.822164,3.562057,3.058902
1,nbis-gene-10484,6.628583,5.667871,15.7466325,37.884595,24.360435,47.455513,51.200151,43.431276
7,nbis-gene-10485,0,0,0,0.028979,0.064214,0,25.879156,28.668747
1,nbis-gene-10486,7.757407499999999,23.069458,12.713626000000001,22.172301,17.422276,22.309325,32.763878,30.847235
7,nbis-gene-10487,9.6714315,1.712994,24.3858265,75.041133,68.765692,71.720299,127.28041,117.609568
1,nbis-gene-10488,1.0378215,5.753543,1.0653955,16.156548,11.095328,20.367365,57.140863,47.816706
1,nbis-gene-10489,34.427311,25.442723,86.9060425,78.606718,105.38791,115.550841,108.738278,91.03348
7,nbis-gene-1049,6.6976885,0,7.0506709999999995,20.291432,14.999919,18.230279,14.916625,8.35085
1,nbis-gene-10490,35.245353,100.012271,83.1490135,79.694264,69.008154,75.416198,51.930852,47.293758
7,nbis-gene-10491,476.45588399999997,302.568144,191.0861525,155.157488,238.281634,240.193534,238.573439,140.787232
4,nbis-gene-10492,28.6364145,46.750405,78.96928750000001,189.188905,133.751594,148.559699,289.49527,306.058534
1,nbis-gene-10493,13.987422,59.39945,3.1509069999999997,12.638231,12.251061,9.335314,10.931303,13.741912
2,nbis-gene-10496,26.536094,65.829256,2.017728,1.350468,1.495743,2.262918,8.812517,9.747144
7,nbis-gene-10497,4.247374000000001,5.08315,0.5648495,1.268015,0.732021,1.121751,16.204493,19.362828
1,nbis-gene-10498,17.055318,91.201138,31.6801245,44.093342,46.756822,62.987098,20.278575,15.323414
2,nbis-gene-10499,3.475589,2.667421,4.544189,8.782869,10.03767,2.061718,5.742802,12.006729
8,nbis-gene-105,6.1498995,0,0,0,0,0,7.171766,5.509285
7,nbis-gene-1050,2.6585945,0,15.262320500000001,61.013839,23.394375,22.973127,20.310157,16.757877
2,nbis-gene-10500,6.0270765,2.787796,3.898204,11.102465,8.174613,7.547022,22.92528,18.731981
2,nbis-gene-10501,2.8072945000000002,4.676013,5.473556500000001,10.362285,8.851528,6.58113,20.893287,22.30938
2,nbis-gene-10502,7.2384255,0.169348,11.5646095,42.942901,41.613589,40.157075,32.235606,41.394207
7,nbis-gene-10503,1.8419825,0,7.903717,33.376504,41.038111,19.636841,55.697613,53.90161
2,nbis-gene-10504,0.6321525,0,1.365232,6.210543,5.835625,5.703426,9.745234,10.518909
7,nbis-gene-10505,3.817542,0.962252,2.036524,1.85426,0,7.343713,0.763569,0
1,nbis-gene-10506,0.5019905,0.059909,4.451272,10.475393,9.986868,8.776806,40.977056,47.846512
1,nbis-gene-10507,49.7403875,108.998736,21.153836,57.03289,60.714761,47.725337,57.033252,59.713604
1,nbis-gene-10508,72.9765675,6.752209,0,3.144266,1.213108,0,18.126912,7.498634
1,nbis-gene-10509,52.8173345,0,10.499833,8.451209,27.745742,10.82955,10.504745,10.202859
7,nbis-gene-1051,0.464441,0,0.3305295,2.359187,2.200462,3.125298,5.954628,4.782076
1,nbis-gene-10510,47.6269615,347.438216,64.6045015,125.232129,122.811208,146.917385,77.997282,71.645774
1,nbis-gene-10511,6.737719,5.095081,0,0.989649,0,0.181591,7.255643,8.772072
1,nbis-gene-10512,19.3143975,21.867231,20.411395000000002,52.71046,58.194229,59.136128,42.027127,35.011017
2,nbis-gene-10513,2.0549015,0.101354,4.9212585,8.374103,15.340504,4.388503,10.066966,15.866081
1,nbis-gene-10514,2.4086775,0,8.330486,20.62772,18.786111,24.837426,23.117882,26.571412
1,nbis-gene-10515,4.2687725,0,0.9856475,5.033337,3.742577,13.983369,6.063308,4.757018
1,nbis-gene-10516,0.068016,0,1.4113475,0.163362,0.044361,0.021948,8.868051,12.523521
1,nbis-gene-10517,3.8401284999999996,1.717047,11.6230855,25.958806,27.415051,23.888934,22.052709,18.294127
7,nbis-gene-10518,1.768225,0,0,0,1.271377,1.320333,1.442892,0
8,nbis-gene-1052,9.830464,11.762077,0,0,0,0,67.594973,126.326546
1,nbis-gene-10522,6.634138500000001,30.766174,10.725335999999999,14.16865,21.704589,27.653808,19.662948,17.434221
1,nbis-gene-10523,1.4090699999999998,34.795395,3.213984,5.725881,3.401152,5.026895,6.08261,7.818151
1,nbis-gene-10524,182.7609095,42.582535,35.241997999999995,20.40355,28.953372,31.930441,17.120872,17.145506
7,nbis-gene-10525,0,0,0,0,0,0,1.1219190000000001,2.449234
7,nbis-gene-10526,3.6605334999999997,0,11.339221,50.676415,49.637417,47.534605,76.419016,86.406013
4,nbis-gene-10527,7.952927,47.045038,21.0837855,59.47645,62.754252,85.219807,75.037436,80.146883
1,nbis-gene-10528,0.07512550000000001,11.677187,0,0.614423,0,0,48.555105,66.756342
1,nbis-gene-10529,8.2866885,46.431626,6.2097834999999995,10.062133,6.168986,12.198642,15.076417,14.224804
7,nbis-gene-1053,6.837398,0,14.812127,17.718996,18.217901,11.706933,24.770498,24.995252
2,nbis-gene-10530,1.803286,0,7.714829,13.717941,11.274299,10.549159,22.04733,15.34443
1,nbis-gene-10531,6.0485240000000005,0.609302,20.0156025,34.113081,40.492847,37.66361,27.968641,27.031476
7,nbis-gene-10533,2.3985339999999997,12.953687,1.3761885,3.566079,5.105204,6.514144,11.670807,9.477775
1,nbis-gene-10534,0.7232695,7.577623,6.109078500000001,8.76549,11.997652,14.943911,10.284384,13.087217
