PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
1,ser_TRINITY_DN10079_c0_g1,12.682414575769267,11.764482097976721,11.938443548987022,11.041283323063,10.675210290889616,10.438850582999022,10.480281494279907
1,ser_TRINITY_DN10082_c0_g2,3.310264057164857,4.5226668311422475,5.118142595141618,5.535872800859703,5.825522474407694,6.16791713666861,4.497827604259945
1,ser_TRINITY_DN10088_c0_g1,3.448423144442742,3.828263854735528,4.336119146969082,3.8520688720623504,3.4861513418497805,3.9289511691819428,3.0606690443563953
1,ser_TRINITY_DN100907_c0_g1,5.3746613957213825,7.306746071057648,8.111563163785481,7.569972097455902,7.332712954425404,7.291265838065604,6.374295086830065
7,ser_TRINITY_DN100907_c0_g2,0.6868474046124882,3.7107643435765927,3.4922196225464717,2.0921999945293637,0.9505460525703507,1.1212342760188472,0.5869962284065949
8,ser_TRINITY_DN10096_c0_g1,2.6810717313343897,4.33459716360037,4.579463239595837,4.185007251756255,4.025071596172616,4.179104379076284,3.488908405915535
1,ser_TRINITY_DN10098_c0_g1,6.18190208445612,6.226202695368551,5.505331443560283,5.371447101689086,5.565298614317006,6.1176096086596425,5.634367655466988
1,ser_TRINITY_DN10101_c0_g1,3.3132434569698623,4.302973855163857,5.415674426867932,4.701809627825816,4.083922285041583,3.569275011779911,2.608197623207466
1,ser_TRINITY_DN10103_c0_g1,2.749334314515592,6.646625193194137,7.149153236838375,4.865357310899037,3.83615207883497,4.459515489242868,1.909882909884733
7,ser_TRINITY_DN10104_c0_g1,3.660787691501837,0.3722288980821084,0.6878579826399586,0.8442161032718696,0.1565182923402981,0.4443055527716165,0.5383643344783332
4,ser_TRINITY_DN101045_c0_g1,3.2056414127187947,3.923943157488757,3.559225275455453,3.3654036333633166,3.8853065917219873,3.7350546336921777,3.76638155072811
8,ser_TRINITY_DN10106_c0_g1,13.704317844050552,14.19895948728922,11.293417128017488,4.17766988241198,0.34610250425964195,0.8411946182055673,0.63830279615223
1,ser_TRINITY_DN10107_c0_g1,2.623819582622736,4.199595791639909,4.348569395936452,3.544041307107121,3.3636359173614068,3.5481010665976878,2.7126248321370365
8,ser_TRINITY_DN101078_c0_g1,0.32658164072882456,0.6908425775338443,1.3575627016343395,1.1114233248602956,0.8498711920863008,1.0205548269374272,0.49344597789621186
1,ser_TRINITY_DN10111_c0_g1,4.68350139661036,6.767700173036867,8.014424691992113,7.0084062110997625,6.986602011424639,7.253893158973249,6.20819676729051
6,ser_TRINITY_DN10113_c0_g1,3.7601396528356714,5.302125374603298,5.4905067544388615,4.725455478965168,4.738758705106052,4.882362405655485,3.073801728295984
6,ser_TRINITY_DN10116_c0_g1,6.355696024496664,7.814377401190989,7.108797743195434,5.91576183173818,5.957349316297316,6.375762249041865,5.194508807725719
1,ser_TRINITY_DN101175_c0_g2,3.5799821466585713,4.461311470970074,5.260000355868336,5.788478034226039,5.509519484168662,5.205901487777217,5.881060131693883
7,ser_TRINITY_DN101179_c0_g2,0.46219370121920045,5.2877918202302885,5.5717299848615784,4.317512468323243,3.64501738038902,3.4420869108932837,2.0467990537078937
8,ser_TRINITY_DN10118_c0_g1,1.8178332004070141,3.3817540407424134,3.7855421298908314,3.3435425623010646,3.704127301836486,4.046668723207819,2.978412383820379
