PS,GeneID,S1,S2,S3,S4,S5,gamete_female,gamete_male,holdfast_female,reptip_female,stipe_female,vegtip_female,holdfast_male,reptip_male,stipe_male,vegtip_male
8,ser_TRINITY_DN14722_c0_g1,211.327007,230.5989045,237.865696,215.79954,333.766731,138.886707,10.962429,105.178538,103.309523,97.757068,113.975334,81.070808,58.636229,92.760713,107.150588
8,ser_TRINITY_DN14743_c0_g1,12.8353,15.319039,7.536406,6.161719,9.054272,6.539907,0.089959,5.204057,5.189461,5.178968,5.496542,6.332117,7.147226,12.377491,5.109134
8,ser_TRINITY_DN14743_c0_g4,12.019163,21.1291065,11.318097,10.376712,11.447819,8.980037,0.831806,2.220508,7.843806,2.386105,8.388075,2.362268,7.767757,7.71209,14.384536
7,ser_TRINITY_DN147461_c0_g1,24.733825,33.002897000000004,12.60143,1.691615,6.277049,1.248293,0,5.093973,4.378262,5.150488,2.004478,1.902279,21.135259,1.303469,0.461062
1,ser_TRINITY_DN14749_c0_g1,33.405305,33.250034,12.316609,9.279598,13.243975,11.03791,0,7.322143,7.818572,6.378496,6.787556,8.733035,11.252553,10.748268,4.85491
8,ser_TRINITY_DN14750_c0_g2,630.550373,330.295095,174.083883,247.411692,328.835985,614.036275,0.1463,107.214623,145.002207,137.142979,98.710338,113.681657,43.332734,106.150444,138.163515
1,ser_TRINITY_DN14755_c0_g1,61.163635,109.1357795,50.037119,45.479906,60.407625,42.48243,144.640741,40.11571,45.641986,38.516197,47.013409,41.545706,49.116532,39.858001,33.168863
8,ser_TRINITY_DN14759_c0_g1,0.160171,0.56732,2.92276,0.313035,0.150223,0,0,57.782157,9.382492,13.399989,3.007427,37.584093,1.74924,29.910598,1.436764
8,ser_TRINITY_DN14760_c0_g1,9.256368,6.079147000000001,3.320648,1.477339,2.393019,0.49066,9.879324,1.007719,1.249212,2.755157,1.356085,3.54891,7.353967,5.157269,1.634551
8,ser_TRINITY_DN14761_c0_g1,19.466286,31.526275,14.33728,10.684317,16.352508,3.128253,0.420117,7.817918,8.262484,8.548197,9.780977,8.920419,21.260596,16.02299,9.080275
1,ser_TRINITY_DN14761_c0_g2,8.592144,13.335992,12.442955,11.706194,12.818147,6.606104,1.470534,5.634951,6.665232,6.475304,6.455521,4.645399,3.777551,4.987571,6.251579
1,ser_TRINITY_DN14761_c1_g1,3.777828,5.850922499999999,24.83661,30.731828,53.276362,48.461115,0,31.909507,47.259156,22.902864,52.609973,37.388876,26.260385,61.954211,46.554082
1,ser_TRINITY_DN14768_c0_g2,9.394097,18.437279,11.756625,13.833299,12.884431,3.739188,1.773893,4.276488,3.721327,4.574605,6.550376,3.825945,5.653668,3.512463,3.843289
1,ser_TRINITY_DN14778_c0_g1,37.047387,44.680014,95.434614,91.397632,126.495824,40.144921,6.991463,50.710658,66.139958,43.630866,54.799656,25.098589,56.490853,48.53913,76.278199
1,ser_TRINITY_DN14782_c0_g1,68.885295,68.7788055,94.43381,148.798195,137.960833,75.146872,0.732982,58.801673,110.936288,60.893169,105.657501,55.001099,56.74797,66.734437,98.357642
8,ser_TRINITY_DN1480_c0_g1,3.070474,2.2886485,1.062167,2.282858,2.322615,0.573089,0,20.108731,2.964202,9.825477,3.548725,5.450318,2.354139,2.173868,2.828258
8,ser_TRINITY_DN14804_c0_g3,129.4106,163.1267155,107.197433,96.643792,124.211566,63.471062,5.479095,79.86121,64.483907,81.201629,66.691269,62.73338,86.977921,73.774836,54.933597
8,ser_TRINITY_DN14807_c0_g1,7.713012,22.1977545,17.446848,46.542859,44.9949,2.730237,0.341375,13.125042,12.20593,15.164893,13.820038,11.739472,6.566042,14.4326,10.137581
7,ser_TRINITY_DN1481_c0_g1,82.25912,73.4760635,53.030647,18.454906,18.454229,100.957996,0,7.490871,22.496855,14.515416,11.052188,13.351313,7.465146,15.278345,15.124074
8,ser_TRINITY_DN14812_c0_g1,0.333874,0.8076865,1.816558,17.270143,11.861653,5.31181,1.974946,10.507173,188.530407,3.692176,207.439459,6.854584,29.754269,5.829822,12.932443
8,ser_TRINITY_DN14818_c0_g1,39.371218,23.799174,22.5589,29.554945,41.647516,22.851065,1.868189,23.277165,10.572853,9.245543,11.932767,29.196836,15.739303,16.208898,12.541259
1,ser_TRINITY_DN14822_c0_g1,88.636954,86.04375999999999,66.853646,112.560968,118.130894,138.60914,73.877077,83.744013,87.936994,83.335395,87.068258,71.528158,52.70108,70.213387,57.622254
8,ser_TRINITY_DN148258_c0_g3,0.029392,0.057397,0,0,0,0.011124,51.944251,0.013475000000000001,0.033348,0,0.038985,0,95.978654,0,0.415946
7,ser_TRINITY_DN14827_c0_g1,12.759521,11.707458,8.154723,12.150147,15.841678,13.756621,0.35085,9.577517,16.461982,6.374624,15.921764,10.064909,9.251158,11.393831,19.235919
1,ser_TRINITY_DN14832_c0_g1,0,0.1313855,0,27.14214,9.902103,0,110.400082,0,0,0,0,0,0,0,0
1,ser_TRINITY_DN14835_c0_g2,31.424667,30.5156235,35.414553,24.676827,26.852435,35.268367,1.159615,41.987624,22.322874,15.155135,12.682913,29.372835,8.461113,21.002983,17.833647
8,ser_TRINITY_DN14836_c0_g2,18.953168,28.219499,12.781363,7.190651,6.760844,2.485441,0,2.695576,3.571772,4.917632,3.659362,2.492851,13.194416,4.18912,4.681623
8,ser_TRINITY_DN1484_c0_g1,9.128839,14.1182255,5.986226,6.36872,14.661678,3.059803,0.271131,5.002295,7.189193,6.157854,7.339076,6.26526,9.780091,11.108882,8.855229
8,ser_TRINITY_DN14840_c0_g3,12.142443,18.5290765,5.965813,3.473144,3.785089,2.906045,0.403751,1.721966,1.735694,2.23809,2.449126,5.123995,3.549275,4.9484,2.539718
1,ser_TRINITY_DN14841_c0_g2,61.176348,93.7030745,98.122625,133.476736,122.483467,49.956617,59.414056,16.553579,27.295204,20.165776,31.056686,15.402592,16.616205,18.659139,20.612753
1,ser_TRINITY_DN148410_c0_g1,0.628114,3.0113760000000003,4.383841,14.601841,13.6245,1.090778,3.873114,0.25349,0.07855,0,0,0.140109,0.344748,0,0
1,ser_TRINITY_DN14846_c0_g1,36.185319,71.57818499999999,43.141198,59.899982,50.601054,27.541699,2.711051,23.397308,29.195178,32.012971,27.119211,36.742468,47.2074,35.99144,22.561543
7,ser_TRINITY_DN1485_c0_g1,34.106759,15.715891,11.58324,15.88978,29.694586,5.611238,0.091574,7.783419,2.992684,2.592244,0.213659,5.09694,0.017832,4.108813,0.043521
8,ser_TRINITY_DN14858_c0_g1,1.336626,6.208508,5.750509,5.71168,6.43227,0.843025,4.397058,1.502592,2.09538,0.641673,2.116283,1.107947,6.075883,1.162416,2.120637
7,ser_TRINITY_DN14864_c0_g1,95.870669,177.4063005,77.993018,124.446189,125.777546,119.06185,6.630625,50.488067,81.088473,59.394313,71.110654,54.110069,65.869457,63.019537,73.130196
7,ser_TRINITY_DN14864_c0_g2,8.44829,14.564425,23.949348,22.15123,19.395338,9.187056,25.840705,6.65209,8.580378,7.782441,9.844047,8.160637,48.605555,10.171123,13.130186
7,ser_TRINITY_DN148649_c0_g1,55.301044,55.8649125,48.38221,97.080147,94.3801,100.592474,28.44686,59.839697,86.478507,55.668412,48.517331,55.571307,90.147389,63.867616,37.89291
8,ser_TRINITY_DN148787_c0_g2,2.225501,3.3743955,3.969935,2.770411,1.799803,1.105555,0,0.906761,1.521431,1.300817,1.591604,2.482966,2.06828,4.28912,3.384839
5,ser_TRINITY_DN14885_c0_g1,5.956509,9.2301905,22.106281,38.07524,36.829313,4.392947,41.323431,25.564885,42.044998,33.536325,27.12972,27.329944,23.137527,36.123356,21.12077
8,ser_TRINITY_DN14892_c0_g4,21.304213,25.7621235,10.850775,14.719115,21.316422,6.74501,0.551624,18.173351,11.725819,13.08488,8.919934,17.275479,10.442879,14.200702,7.185064
8,ser_TRINITY_DN14894_c0_g2,24.699844,42.526551,24.56302,17.928107,20.758078,4.792762,0.248762,6.638976,7.991471,7.077406,8.433355,6.481794,15.84673,7.105999,8.374493
8,ser_TRINITY_DN14901_c0_g1,6.586953,17.576195,11.642581,7.001945,9.438854,17.216857,0,7.718536,8.821572,6.615391,6.099265,6.053579,10.286728,5.259192,2.369011
8,ser_TRINITY_DN14905_c0_g2,17.064931,11.2528395,8.420194,10.897051,11.670477,12.225674,16.467939,3.097898,8.81828,3.452038,6.289853,3.397157,16.448618,5.093227,4.591407
8,ser_TRINITY_DN14913_c0_g1,3.185087,5.6588395,28.053299,22.155429,17.238301,2.214644,3.151672,0.41435,4.775908,2.402847,13.753445,2.286094,11.703024,5.17502,19.423439
1,ser_TRINITY_DN14916_c0_g1,12.164796,9.5358745,10.359216,13.7409,18.95307,12.901346,13.723694,11.444866,14.032113,12.0106,16.636039,16.474898,19.027086,16.802567,15.833401
8,ser_TRINITY_DN14928_c0_g2,2.16937,2.144484,73.457464,58.3598,68.56952,0.04386,0.083377,0,15.277257,0.028071,5.851694,0.026348,1.483731,0,8.015871
1,ser_TRINITY_DN1494_c0_g1,51.875794,21.6568295,8.06208,14.072641,22.844276,102.713608,0,10.361064,18.07619,18.229344,5.568518,13.889548,8.259026,15.680325,11.91173
8,ser_TRINITY_DN149402_c0_g1,22.108357,37.243061,15.291116,19.308902,22.72513,20.385238,1.284248,6.025748,11.550417,4.919948,11.691976,7.501222,14.817884,8.720253,8.126129
4,ser_TRINITY_DN14946_c0_g1,13.50495,12.409592,12.764052,11.188828000000001,13.082632,10.373077,0.35895,6.736082,9.230598,6.487974,10.946981,10.828996,14.988936,12.077678,13.800718
1,ser_TRINITY_DN14954_c0_g2,15.036189,13.006556,13.050199,18.125055,13.451784,18.992799,10.3829,9.70843,33.910659,16.429549,33.28193,14.194392,20.448328,22.154554,21.474094
2,ser_TRINITY_DN14960_c0_g1,31.619085,20.281304499999997,9.58453,4.742139,5.067254,19.322551,0.308361,2.376005,5.275141,1.199404,0.900106,2.089658,30.228187,1.724268,2.427948
8,ser_TRINITY_DN149607_c1_g1,17.882578,40.8848585,34.826522,39.039073,51.418142,9.796321,1.228022,7.603567,9.870871,4.90553,14.369382,19.787438,12.968297,13.540331,13.679353
1,ser_TRINITY_DN14963_c0_g1,11.129147,8.9972985,33.836353,54.569824,51.312222,18.734706,8.586615,19.455429,28.654023,23.820876,25.297068,19.31054,30.397808,31.223247,24.509871
8,ser_TRINITY_DN14978_c0_g1,10.823867,7.83203,7.741389,8.317204,11.432336,4.830002,2.885111,3.674394,6.90468,3.346871,5.889799,5.796962,8.224365,8.104003,6.119367
8,ser_TRINITY_DN1498_c0_g1,177.190323,225.6254615,33.12903,20.057337,22.405395,16.516322,1.423262,7.925926,12.167986,7.550389,9.006665,3.433914,58.665472,6.005132,7.807856
4,ser_TRINITY_DN14982_c0_g1,13.220759,8.0362455,17.60396,18.558201,22.591947,24.747845,1.077387,17.736047,18.88495,36.601949,28.532807,18.577514999999998,17.225705,29.57334,19.413613
4,ser_TRINITY_DN14985_c0_g2,82.789909,110.521577,131.839181,142.213366,122.979314,81.47949,10.062339,34.696451,53.448379,42.799301,42.673432,31.695565,46.463438,31.485395,31.155957
8,ser_TRINITY_DN14991_c3_g2,3.628019,3.8491235,3.567771,2.442211,1.734322,3.759992,0,0.825242,2.112062,0.996558,2.743822,1.611469,3.133974,1.899327,1.561729
1,ser_TRINITY_DN14996_c0_g1,1.219815,1.6147385,2.200001,6.929827,3.400048,0.565735,230.091039,3.546881,7.497622,8.089589,10.387194,5.590413,64.340555,8.565657,6.045559
1,ser_TRINITY_DN1501_c0_g1,891.803537,935.80096,1441.40555,896.311381,1024.75843,1457.215872,4.26227,1241.223301,2146.744474,1995.655852,1039.867829,875.464769,860.711651,1275.971437,622.402639
8,ser_TRINITY_DN15013_c0_g1,43.837418,63.8414815,30.62541,31.372963,34.284014,19.243195,0.333783,15.966121,15.944899,16.478192,15.480615,18.165338,16.14869,22.061217,9.532475
8,ser_TRINITY_DN15019_c0_g2,12.505837,10.845717,16.87433,39.48622,39.53775,22.745223,77.506604,26.116945,41.9619,36.607248,43.2065,47.45444,64.598061,72.300445,30.265501
8,ser_TRINITY_DN1502_c0_g3,14.770684,9.628676,9.312825,14.815351,23.374318,10.555376,45.090725,6.597517,13.113626,7.397722,16.028813,7.468557,13.864648,11.984386,14.512508
7,ser_TRINITY_DN15036_c0_g1,5.645923,13.066609,8.31507,8.243223,9.790229,12.049596,0,2.640353,8.275363,2.611818,5.616876,2.850189,6.257057,3.319076,3.12788
1,ser_TRINITY_DN1504_c0_g1,38.355658,36.2623415,22.7934,19.876666,23.381601,25.133422,2.499584,18.275895,29.709329,16.790893,35.580406,23.292537,30.613169,25.448694,27.618871
8,ser_TRINITY_DN15045_c0_g1,121.411162,121.140604,29.250243,16.755861,24.175591,47.200085,0,8.027124,24.454466,7.54197,13.858068,9.595405,23.888198,12.330162,8.140327
7,ser_TRINITY_DN15048_c0_g3,5.204893,10.843209,8.540064,6.8888489999999996,8.955733,1.248639,0,5.583548,5.906618,4.370617,7.195074,5.176877,11.0653,8.293159,4.579534
1,ser_TRINITY_DN1505_c0_g2,5.612595,1.0972365000000002,0.247157,0.167977,0.136789,18.889073,0,0.026502,14.096882,0.024164,0.045414,0.0529,0.344809,0.135059,0.105071
1,ser_TRINITY_DN1505_c0_g3,0.270657,1.548316,4.497223,4.155526,5.406819,0,0,14.234924,17.220411,38.253352,30.709577,25.402956,15.024307,70.522479,26.207577
1,ser_TRINITY_DN15058_c0_g1,2.930132,10.493862,14.580883,16.297576,11.585008,18.959629,0.250772,4.569381,15.751013,5.367363,15.697064,3.850775,12.567644,7.344344,17.149368
8,ser_TRINITY_DN150585_c0_g1,1.157504,13.733145,16.825415,12.181642,9.642259,2.494059,0,1.63075,7.318576,1.615494,10.581899,1.473836,7.774719,3.478193,27.14376
8,ser_TRINITY_DN1506_c0_g5,21.380398,21.75217,16.480592,21.909708,21.869828,28.832463,74.416414,3.256641,14.870517,3.055338,5.655155,4.25425,27.18764,5.841746,5.518661
8,ser_TRINITY_DN15062_c1_g1,10.82016,24.977689,12.121783,8.615481,9.906215,2.025234,0.719752,3.331167,3.103728,5.582747,6.009809,6.429046,8.202567,10.279677,8.334426
8,ser_TRINITY_DN15062_c1_g2,30.501275,59.44154,29.64986,35.451088,74.610572,5.887464,0.275295,12.354593,9.940776,9.535961,12.482487,20.015162,11.539637,23.754251,12.805691
2,ser_TRINITY_DN15075_c0_g1,79.567249,122.0860965,104.078341,113.613469,114.497307,53.096391,24.85728,101.877147,102.74382,112.635397,102.933379,110.658343,140.022543,125.182388,77.028623
1,ser_TRINITY_DN15075_c0_g2,170.150699,200.3205475,207.619175,284.85135,259.362357,203.417706,4.969447,119.238852,191.877732,105.992182,88.382633,104.256903,186.263017,94.331368,81.253462
6,ser_TRINITY_DN15079_c1_g1,0.546643,2.190577,10.55333,8.754793,4.697027,3.231722,0,21.194655,7.288566,16.355158,13.495395,17.492566,10.427508,10.771399,16.840648
7,ser_TRINITY_DN1508_c0_g1,0,0,0,0,0,0,28.386369,0,0,0,0,0,9.573472,0,0
8,ser_TRINITY_DN15085_c0_g1,0,0,0.031062,0.054293,0,0,23.503802,0,0,0,0,0,30.751406,0,0.077914
8,ser_TRINITY_DN15089_c0_g1,17.311775,23.98763,23.413983,20.906262,27.71743,31.245924,0.72064,13.874578,18.63622,11.274968,16.634266,18.438189,36.072032,12.308722,12.352453
8,ser_TRINITY_DN1509_c0_g1,142.835959,98.7975095,33.532113,24.92504,32.672812,5.731794,0.735958,7.725833,9.33863,8.203866,8.85097,8.531272,17.303699,7.961135,11.361915
7,ser_TRINITY_DN15090_c0_g3,20.684369,15.505085,11.249968,9.939544,13.058134,1.02475,1.949213,3.00262,5.639784,2.886273,5.604662,3.771794,7.453192,3.518366,6.020584
1,ser_TRINITY_DN15091_c0_g4,39.952768,48.795101,32.11203,39.858441,40.442764,19.967048,12.813575,21.62631,24.940712,19.031035,23.617142,24.953806,26.104463,25.350861,17.41374
1,ser_TRINITY_DN15097_c0_g1,23.830821,27.290035000000003,22.975196,23.325804,23.732103,6.174479,1.392257,18.300053,17.796154,21.946492,20.726953,22.15954,21.960864,37.196594,23.867083
8,ser_TRINITY_DN151_c0_g1,47.077133,83.11860899999999,13.885885,9.011348,10.50122,5.150618,16.634233,2.47642,41.832564,3.85569,27.447234,4.074561,23.136418,9.02911,18.038497
7,ser_TRINITY_DN1510_c0_g1,8.86789,9.5386995,8.212689,6.833108,8.462148,1.926704,0,1.097185,2.981736,1.965257,1.478422,4.075736,4.124204,3.481509,4.555942
1,ser_TRINITY_DN1510_c0_g2,40.723496,8.800934,0.198921,0,0,38.777639,0.040509,0,6.261213,0,0.020112,0,0,0,0
2,ser_TRINITY_DN1511_c0_g1,16.409587,16.806244,13.656248,15.946574,27.660213,11.53214,0.403862,21.376611,25.202852,11.228452,23.631034,16.010816,15.727063,18.620265,20.997544
2,ser_TRINITY_DN15118_c1_g2,24.58568,30.8715915,30.881187,31.495328,25.449316,32.038798,2.535707,22.005189,25.601601,24.161384,23.488892,37.193949,56.692916,37.587472,29.452289
1,ser_TRINITY_DN1512_c0_g1,5.009415,7.89114,4.725237,4.448672,6.108506,3.845344,0.186897,1.372998,3.872217,1.859773,4.358694,4.721764,6.495786,5.943211,4.679005
1,ser_TRINITY_DN1512_c0_g2,0,0,0,0,0,0,44.867196,0,0,0,0,0,45.287433,0,0
1,ser_TRINITY_DN15130_c0_g2,103.218798,113.8189695,74.390402,91.10937,81.462277,95.345602,3.942592,56.79401,41.184641,43.621101,24.284379,56.017028,48.046584,48.828589,32.019013
8,ser_TRINITY_DN15133_c0_g1,6.56136,10.411191,13.483648,9.22557,11.435903,0.923176,0.037388,5.248226,3.036018,4.658713,4.735901,7.602171,8.237023,11.001798,12.028901
8,ser_TRINITY_DN15133_c0_g4,22.355713,16.9819205,16.283784,24.189086,28.286726,21.885888,0.514022,14.240201,15.638775,9.931769,12.164849,17.668797,17.210595,16.642418,13.64047
1,ser_TRINITY_DN15135_c0_g1,57.016064,64.899687,25.963075,20.152827,33.540375,13.280493,3.253467,11.833555,10.598323,12.633861,12.645598,15.940767,25.447517,21.721301,14.525526
1,ser_TRINITY_DN15136_c0_g1,0.053863,0,0.042715,0,0,0,69.516754,0,0.048816,0,0,0,33.010995,0,0.197305
2,ser_TRINITY_DN1514_c0_g1,8.961173,15.9227865,18.222882,15.528833,19.426684,1.80416,1.174613,10.99157,11.073176,12.522928,8.388726,12.568859,22.001101,14.928389,20.692951
1,ser_TRINITY_DN1514_c0_g2,2.146705,1.3180495,2.304744,2.167672,2.113309,0.796079,0.802454,2.756612,8.488111,2.186883,8.137792,6.221491,5.834756,4.968605,5.997951
8,ser_TRINITY_DN15140_c0_g2,7.036102,6.154954,12.580182,5.980616,4.525008,6.475806,0,2.103293,4.407264,2.146431,5.26245,2.235311,3.552827,3.601409,11.776216
1,ser_TRINITY_DN15149_c1_g1,131.73178,45.109911,34.356359,25.553748,40.117802,39.475169,43.918786,5.285238,22.471137,10.377409,25.30593,6.317042,60.388455,10.010077,15.075045
8,ser_TRINITY_DN1515_c0_g1,47.67464,73.803021,53.37293,44.099915,72.762015,9.178139,0.697675,28.803266,17.366599,27.738549,21.651812,31.181857,37.583148,43.855144,27.208423
1,ser_TRINITY_DN1515_c0_g3,20.008885,35.266304500000004,8.763952,2.651154,3.573257,0.676576,1.001452,1.042163,0.514018,0.816108,0.630264,1.029874,21.866648,1.018041,1.272526
2,ser_TRINITY_DN15153_c0_g1,2.242936,3.1647305,2.155207,2.116859,3.830801,0.403106,0.025666,1.060171,2.158943,1.684195,1.721907,1.715466,2.951853,3.786443,2.351178
8,ser_TRINITY_DN15158_c0_g1,85.0167,85.6085405,37.905246,40.481323,58.161516,34.401353,14.863087,7.828731,13.515379,4.533494,5.370389,9.922733,25.794892,8.870398,7.829282
1,ser_TRINITY_DN15161_c0_g1,5.762875,19.298933499999997,26.000465,24.275474,24.100689,2.688503,10.2972,3.850269,12.55288,2.568276,12.700172,3.438276,22.884067,5.47242,21.670949
8,ser_TRINITY_DN15169_c0_g1,29.530406,27.2107875,32.235576,35.238504,30.584578,14.127043,0,13.497426,22.944239,16.752522,20.387564,16.637396,18.627621,19.291817000000002,13.617818
1,ser_TRINITY_DN151822_c0_g1,24.201023,31.478991,28.171428,38.999659,29.226789,14.983071,0.249655,6.769759,14.154539,5.485286,13.145462,8.812497,33.504822,7.616145,12.776262
8,ser_TRINITY_DN15185_c0_g1,22.983357,42.03188,29.126062,31.637666,34.665842,9.199917,0.098988,23.81531,12.681875,27.201103,18.336711,35.642477,36.595875,52.556849,19.911779
8,ser_TRINITY_DN15188_c0_g1,33.882731,49.440394999999995,15.737207,13.792849,18.238662,7.058432,0.576229,10.049853,7.832451,7.443455,7.913302,12.961558,16.673844,18.617784,10.301266
7,ser_TRINITY_DN1519_c0_g2,44.392407,46.656465,7.397759,2.532677,4.539834,4.810006,0.074566,1.392345,4.188394,1.50457,1.075527,0.590695,13.804134,0.983528,1.538319
8,ser_TRINITY_DN15194_c0_g1,10.525307,25.7331915,10.141766,6.86489,9.070242,1.288482,0.09483,8.252279,11.762622,8.773573,19.175687,11.146973,9.440884,19.245249,11.083561
8,ser_TRINITY_DN15197_c0_g1,13.543908,14.6463995,18.013601,13.902175,17.445543,54.559944,0.33991,1.726962,23.096684,1.99857,15.306949,2.586831,14.52863,4.817028,31.787097
1,ser_TRINITY_DN152_c0_g2,193.132906,141.345821,56.103198,42.393602,74.045885,96.531967,19.069966,180.456821,48.664219,29.327256,23.548346,107.173747,20.589875,27.329606,35.266677
8,ser_TRINITY_DN1520_c0_g1,5.529095,10.283636,10.046322,9.620653,8.477726,5.451982,0.380733,3.524116,6.353296,5.181014,5.962938,4.187865,5.573207,4.95542,5.166331
8,ser_TRINITY_DN152013_c0_g2,5.88845,10.190692,12.911844,30.197943,32.70677,3.014404,225.394649,31.432002,58.848585,5.628623,32.214386,27.235196,47.669042,17.243,14.530134
1,ser_TRINITY_DN1521_c0_g2,1106.456321,1538.835574,2048.535567,3567.933683,2727.539419,1202.501455,47.667008,4281.366352,6118.948596,4281.723366,5463.469587,5728.77434,3652.983729,5065.499835,4793.90557
1,ser_TRINITY_DN15218_c0_g2,28.011323,47.518457999999995,48.415695,52.686224,73.724483,18.788821,0.213138,13.146397,13.40409,21.162393,10.851698,14.394153,13.867638,17.512004,7.43896
8,ser_TRINITY_DN152181_c0_g1,10.695273,19.169259500000003,26.810755,29.755269,36.763015,7.507268,239.526397,15.800765,32.905509,15.432552,30.479931,19.863324,52.684564,24.231329,41.532519
1,ser_TRINITY_DN15219_c0_g1,3.925644,5.621478,11.918716,14.202267,8.449424,2.947811,0.858351,7.743258,15.161563,9.272743,9.072071,7.961357,21.30383,9.478858,17.619165
8,ser_TRINITY_DN15220_c0_g1,26.832718,34.275414,44.498021,38.220073,63.824154,26.374373,9.6072,19.795453,22.017472,16.353625,22.245023,20.798639,21.05455,21.829508,16.316624
8,ser_TRINITY_DN15221_c0_g1,2.141672,15.756253,23.581805,20.776312,13.011953,6.968091,1.072208,1.64063,11.297092,1.964507,28.815693,3.212708,8.928808,8.309804,37.542093
7,ser_TRINITY_DN15229_c3_g1,5.493765,6.912266000000001,7.693932,4.154566,7.873012,6.966945,0,1.50543,7.539371,1.690342,6.775066,0.457265,4.228565,0.841038,2.980718
7,ser_TRINITY_DN15229_c5_g1,10.632116,15.0407365,8.06071,5.008296,4.862115,13.368446,0,1.827843,3.871327,1.550876,2.22453,1.715634,5.204814,3.414856,1.424412
7,ser_TRINITY_DN15231_c0_g1,61.436816,110.9337665,24.866183,10.75523,11.893091,58.808628,0.639512,2.799682,23.449802,1.165653,1.638614,1.150626,53.086925,0.974796,2.505968
