PS,GeneID,S1,S2,S3,S4,S4.5,S5
8,dis_TRINITY_DN7529_c0_g1,294.36637099999996,218.853414,189.5429395,188.439333,166.7400075,173.924805
8,dis_TRINITY_DN7529_c0_g5,130.635264,134.363264,185.8069785,167.728551,146.23875249999998,177.597038
6,dis_TRINITY_DN7550_c0_g1,341.834814,429.412535,201.1457405,183.976186,166.0047995,162.249555
8,dis_TRINITY_DN7578_c0_g1,198.962568,162.633011,191.9233505,232.960571,244.9952955,267.481517
1,dis_TRINITY_DN7609_c0_g1,201.86277,181.423473,160.8392675,163.517861,154.5675235,150.01163400000002
7,dis_TRINITY_DN762_c0_g1,131.029743,131.265963,130.306993,130,130,130
1,dis_TRINITY_DN7657_c0_g1,137.155573,136.445311,133.40263950000002,130,131.7745675,130
1,dis_TRINITY_DN7667_c0_g2,182.032649,199.247578,237.6597565,203.327627,187.805493,174.363608
4,dis_TRINITY_DN7668_c0_g1,131.388761,130,130.6323665,130,130,130
1,dis_TRINITY_DN767_c0_g1,879.549981,1015.161051,1002.723419,967.967045,717.6744645,688.611283
7,dis_TRINITY_DN7694_c0_g2,243.550797,344.527565,265.8782235,271.465833,259.9424045,270.920611
1,dis_TRINITY_DN7697_c0_g5,170.829908,190.352146,178.79670800000002,189.921003,188.310129,167.69242400000002
7,dis_TRINITY_DN77_c0_g1,209.752875,263.73655099999996,143.8043615,143.813375,139.3032345,139.995917
5,dis_TRINITY_DN7701_c0_g1,183.964273,168.795732,181.963371,178.400139,164.00190600000002,182.392605
1,dis_TRINITY_DN7714_c0_g1,1329.406479,1280.477267,1642.3176465,1439.878679,1546.1858109999998,1454.617558
1,dis_TRINITY_DN7727_c0_g1,394.3616,579.3898859999999,383.9694635,340.266085,347.4071285,313.787327
7,dis_TRINITY_DN7746_c0_g2,215.2601,194.31275,133.4560795,136.702104,133.157342,132.837226
8,dis_TRINITY_DN7749_c0_g1,179.820062,189.532942,197.255677,184.274052,181.4567855,177.990429
8,dis_TRINITY_DN775_c0_g3,223.25178,190.063837,211.340165,206.86735,220.2522215,187.556608
7,dis_TRINITY_DN7757_c0_g1,132.551043,132.384155,131.4458095,131.135661,130.98689050000002,130.545055
1,dis_TRINITY_DN7777_c0_g1,231.740151,229.589607,260.138238,255.827764,248.7381315,216.534132
7,dis_TRINITY_DN7779_c0_g1,330.87636399999997,358.16698299999996,234.1489895,260.192249,275.6768445,220.639167
8,dis_TRINITY_DN7788_c0_g1,168.444658,159.016413,203.6746285,212.004872,193.740684,163.478749
7,dis_TRINITY_DN7791_c0_g5,556.2808319999999,892.445091,485.72312049999994,606.610077,705.6741815,606.2973420000001
8,dis_TRINITY_DN7809_c0_g1,194.420953,151.865281,173.527172,174.671973,183.8384155,167.995642
1,dis_TRINITY_DN7820_c0_g1,257.21299899999997,246.602424,343.02732100000003,238.023798,230.4201825,209.357923
1,dis_TRINITY_DN7823_c0_g3,244.607404,325.955248,767.601853,580.060547,513.729342,502.688326
8,dis_TRINITY_DN7823_c0_g4,169.884209,233.402954,139.9525295,136.09247,132.48756350000002,136.633291
1,dis_TRINITY_DN7824_c0_g1,163.951303,200.104934,183.762105,266.87421900000004,239.5469975,230.397655
8,dis_TRINITY_DN7824_c0_g4,136.465937,133.625783,146.64314100000001,150.36979300000002,147.54968200000002,147.382648
7,dis_TRINITY_DN7833_c0_g2,158.381251,212.848758,262.29646649999995,219.830645,171.4719215,226.632577
6,dis_TRINITY_DN7880_c0_g1,768.149726,729.907426,568.8404385,875.396862,757.778145,649.492967
1,dis_TRINITY_DN7883_c0_g2,130.286816,130.264813,130.28874,134.071957,134.7626705,215.871855
7,dis_TRINITY_DN7885_c0_g4,130.478934,131.220033,191.2848205,351.53056000000004,417.4243955,184.808773
1,dis_TRINITY_DN7888_c0_g2,144.759967,154.317021,180.588158,184.841196,153.09805799999998,235.419235
7,dis_TRINITY_DN7893_c0_g1,137.189156,132.428797,130.61206,130.893786,131.633371,130
8,dis_TRINITY_DN7893_c0_g5,591.531512,388.065197,372.6143235,349.433106,324.8306455,281.877589
8,dis_TRINITY_DN79_c0_g1,276.448151,297.840919,350.3349695,238.248415,231.2643405,229.07751
1,dis_TRINITY_DN7901_c0_g3,147.571338,138.552732,151.42382,142.381396,138.0689115,142.972403
8,dis_TRINITY_DN7901_c0_g5,179.558304,171.229129,212.479712,273.479099,253.08234550000003,194.235261
1,dis_TRINITY_DN7909_c0_g5,208.266384,273.11580200000003,193.018216,214.256111,200.2246345,185.364728
8,dis_TRINITY_DN7912_c0_g4,379.938206,258.14284399999997,203.159382,187.127039,169.7015885,176.362094
1,dis_TRINITY_DN7917_c1_g1,151.166551,145.292903,159.323972,161.044481,153.946847,158.970953
1,dis_TRINITY_DN7940_c0_g1,192.345007,218.472499,293.2749875,255.943869,231.8447175,214.234281
1,dis_TRINITY_DN79584_c0_g1,130,130,130,130,130,130
7,dis_TRINITY_DN796_c14_g1,349.834706,522.6934679999999,287.9890075,262.555424,195.495728,262.65477599999997
5,dis_TRINITY_DN797_c0_g1,147.791045,148.589001,182.28884799999997,166.084947,170.7385645,167.30259
8,dis_TRINITY_DN7983_c0_g1,131.698165,131.613217,130.399321,131.779723,131.242447,239.497734
4,dis_TRINITY_DN79967_c0_g1,179.456141,181.500272,194.955991,187.28202,192.770047,167.74120299999998
1,dis_TRINITY_DN8000_c0_g1,263.88118399999996,367.95019,582.2332779999999,428.510929,327.80537649999997,221.004582
1,dis_TRINITY_DN801_c0_g2,267.418717,245.071985,447.189749,426.800876,338.96297949999996,446.152735
7,dis_TRINITY_DN801_c0_g3,140.118821,135.855662,133.9274025,133.313688,132.2552695,133.695839
1,dis_TRINITY_DN8013_c0_g2,226.894884,235.340725,204.0606215,193.932881,178.0576225,184.020303
1,dis_TRINITY_DN8036_c0_g1,1169.531366,1202.638645,359.7554105,301.531113,220.758325,332.663409
1,dis_TRINITY_DN8041_c0_g2,132.77685,139.204715,132.105853,133.719777,131.2110715,135.179185
7,dis_TRINITY_DN8042_c0_g1,163.312355,142.203797,156.1781815,202.762057,235.2508685,177.80465800000002
8,dis_TRINITY_DN8053_c0_g1,207.712947,247.650841,220.8535,201.14907,179.6886695,176.990979
1,dis_TRINITY_DN8066_c0_g1,168.91763,150.172083,231.3995785,213.222363,191.766805,204.370946
1,dis_TRINITY_DN8069_c0_g1,246.638586,191.315724,199.9705425,183.405046,189.670397,176.844992
1,dis_TRINITY_DN8072_c0_g2,313.278327,380.931201,921.941123,666.018365,743.13455,696.709877
7,dis_TRINITY_DN8081_c0_g1,133.80505,139.263037,157.8824125,162.863122,155.8932635,165.358905
5,dis_TRINITY_DN8085_c0_g3,211.516902,174.581274,270.00343699999996,234.950502,209.8866825,243.642231
4,dis_TRINITY_DN81_c0_g3,233.569861,246.15717,205.188103,201.480506,196.559992,176.277177
1,dis_TRINITY_DN8105_c0_g3,132.209366,145.444672,144.27631250000002,177.357044,167.59355,234.789242
8,dis_TRINITY_DN8109_c0_g1,346.541028,388.442819,262.7408175,318.675028,285.9987805,206.458316
1,dis_TRINITY_DN8111_c0_g1,135.879148,133.630627,134.258524,136.069202,132.213167,138.82169
1,dis_TRINITY_DN8115_c0_g1,180.072923,161.833155,191.1839575,197.385285,187.052393,190.35883
1,dis_TRINITY_DN8116_c0_g2,386.763148,262.98062300000004,220.563037,192.093374,184.899615,165.785
8,dis_TRINITY_DN8117_c0_g2,199.392077,232.454086,175.684683,201.932027,190.61483,164.316925
8,dis_TRINITY_DN8122_c0_g2,163.610289,155.22779,157.513903,163.746807,156.159831,159.943068
2,dis_TRINITY_DN8125_c0_g3,132.367531,146.217013,277.1821395,241.558694,234.4236325,248.189667
8,dis_TRINITY_DN8148_c0_g1,176.657281,210.441848,206.352835,195.511467,163.72922699999998,218.275064
8,dis_TRINITY_DN8156_c0_g5,170.222149,164.578319,180.418758,180.903362,173.5166465,164.16207
1,dis_TRINITY_DN8159_c0_g3,195.68205,144.028213,160.039307,147.780391,149.27709099999998,145.129111
1,dis_TRINITY_DN8169_c0_g1,1462.369198,402.759179,432.7100005,279.794842,292.0884385,367.714967
7,dis_TRINITY_DN8171_c0_g1,142.667875,141.480303,150.946824,152.107646,148.4084805,144.761765
8,dis_TRINITY_DN8171_c0_g3,140.112338,191.915829,192.422085,197.868734,200.210369,283.727926
8,dis_TRINITY_DN8176_c0_g1,355.49849800000004,277.73281499999996,721.9936809999999,377.67743,325.82144000000005,308.212579
8,dis_TRINITY_DN8197_c0_g1,228.285792,202.271843,183.6287175,195.410835,203.132895,197.744259
7,dis_TRINITY_DN8250_c0_g1,131.999857,164.160543,310.01273749999996,296.45876899999996,237.6457535,215.934386
1,dis_TRINITY_DN8272_c0_g2,1076.737117,1133.181382,759.7896095000001,570.534514,378.482921,617.372346
1,dis_TRINITY_DN8278_c0_g1,211.921732,234.649526,191.1399775,213.82285,227.786093,188.764653
1,dis_TRINITY_DN8289_c0_g2,996.705899,1154.493648,1540.316914,2376.387351,3085.3576135,2454.145353
1,dis_TRINITY_DN83_c0_g3,2449.840613,2500.585485,1880.682144,1752.750956,1641.1039995,2684.975409
1,dis_TRINITY_DN8303_c0_g1,238.005861,163.871927,140.91533149999998,140.17333,136.9848075,153.275493
1,dis_TRINITY_DN8305_c0_g1,751.542773,743.234165,948.3290405,1238.878432,1105.5635195,904.86736
1,dis_TRINITY_DN832_c0_g1,130.027822,130.334218,152.3753235,136.537491,134.7770735,135.450039
7,dis_TRINITY_DN8344_c0_g2,305.236602,166.98699299999998,250.9248125,230.912034,209.7300425,320.628128
2,dis_TRINITY_DN836_c0_g2,286.870636,319.479703,285.6066215,244.44779,250.2369515,238.139886
8,dis_TRINITY_DN8368_c0_g1,196.98216,244.005858,142.22877949999997,146.625873,140.54048899999998,139.230329
1,dis_TRINITY_DN8369_c0_g1,220.298222,189.353176,204.254156,201.40489,212.153443,188.544377
8,dis_TRINITY_DN8371_c0_g2,318.66103599999997,231.70101,151.0764155,184.948757,181.2390135,144.469812
8,dis_TRINITY_DN8371_c0_g4,139.220958,134.48418,131.36812350000002,132.172751,131.81633499999998,147.025843
7,dis_TRINITY_DN8395_c0_g1,130,130,130,130,130,130
8,dis_TRINITY_DN8399_c0_g1,398.559169,472.599809,253.4175115,238.097349,199.634948,258.81836599999997
7,dis_TRINITY_DN8403_c0_g1,130.795542,131.197216,131.104299,130.666596,131.725673,135.182116
8,dis_TRINITY_DN8403_c0_g4,590.596899,158.081434,137.2878065,133.251111,131.52120000000002,130.921417
1,dis_TRINITY_DN8405_c0_g2,430.309184,258.51394700000003,340.660432,573.4733309999999,668.2441584999999,883.00393
1,dis_TRINITY_DN843_c0_g1,141.08334,147.981641,184.126436,159.655467,166.2877105,170.005621
5,dis_TRINITY_DN8433_c0_g1,366.729433,317.04967999999997,269.099782,255.487753,232.7888835,250.217423
1,dis_TRINITY_DN8433_c0_g4,271.596991,405.319395,152.3723425,154.510066,159.042661,162.974223
1,dis_TRINITY_DN8437_c0_g3,363.149103,531.207397,521.2096349999999,850.372625,915.2638145,804.30926
1,dis_TRINITY_DN8467_c0_g1,150.085392,186.646804,157.9336285,162.05221,176.51424550000002,164.764855
1,dis_TRINITY_DN8469_c0_g1,131.347437,131.216163,130.12445250000002,146.551695,147.05256500000002,379.090108
1,dis_TRINITY_DN8475_c0_g2,153.933835,170.37611900000002,153.57093550000002,154.401515,150.67985499999998,170.440898
1,dis_TRINITY_DN8479_c0_g1,156.037979,155.499257,269.927929,172.451508,172.51869299999998,163.184771
1,dis_TRINITY_DN8488_c0_g2,301.70851300000004,305.495189,269.694198,254.853148,207.4405325,207.144434
1,dis_TRINITY_DN8489_c0_g1,183.609204,186.623528,220.54567,187.655263,176.01865800000002,177.167374
8,dis_TRINITY_DN852_c0_g1,217.211494,262.736412,215.6894185,194.490952,170.96964300000002,192.962694
6,dis_TRINITY_DN8526_c0_g1,206.574411,221.871519,194.5996175,180.135742,161.880106,171.259419
7,dis_TRINITY_DN8542_c1_g2,234.921427,228.324472,183.93082,207.82616,207.91783500000005,181.011345
1,dis_TRINITY_DN8554_c0_g2,573.038601,414.502237,480.4515195,642.850297,678.53899,525.736768
8,dis_TRINITY_DN8563_c0_g4,199.499454,255.90004,234.424791,183.681946,170.327001,172.385448
8,dis_TRINITY_DN8567_c0_g1,262.054617,362.95983,236.1459605,217.441405,204.412835,219.776509
8,dis_TRINITY_DN8589_c0_g4,361.435581,304.989482,310.768868,289.073228,328.368321,248.627812
2,dis_TRINITY_DN8592_c0_g6,165.273684,303.617409,227.216767,249.105866,298.6237425,231.991182
6,dis_TRINITY_DN8603_c0_g1,543.121087,597.406157,417.78852199999994,428.448108,373.11915,322.873639
8,dis_TRINITY_DN8608_c0_g1,149.251533,131.408143,130.1424085,130,130,130
8,dis_TRINITY_DN8627_c0_g1,139.942716,186.124958,237.25293,229.068664,213.4808385,249.401498
1,dis_TRINITY_DN8632_c0_g1,223.965803,283.499422,208.1045085,203.296552,205.857404,190.943706
1,dis_TRINITY_DN8637_c0_g1,211.092347,209.436224,255.22774399999997,209.1125,179.069771,179.113949
1,dis_TRINITY_DN8662_c0_g1,157.638129,156.590587,154.005059,159.725851,156.9355355,158.352849
8,dis_TRINITY_DN8687_c0_g1,200.03035,190.416195,227.9842595,212.011282,169.42967850000002,203.830954
1,dis_TRINITY_DN8711_c0_g1,208.386519,313.980726,261.9011155,278.063139,318.061012,266.535354
8,dis_TRINITY_DN8735_c0_g4,216.527984,245.223183,230.981042,218.575906,205.4227615,169.107728
7,dis_TRINITY_DN8737_c0_g1,229.226983,210.095035,176.486446,169.144523,178.269141,163.58631
8,dis_TRINITY_DN8750_c0_g2,292.523592,213.148734,470.3423805,234.491485,191.794098,221.726438
7,dis_TRINITY_DN8750_c0_g3,260.47900300000003,331.572385,507.1668785,195.512934,170.0977855,187.99312
1,dis_TRINITY_DN8766_c0_g1,196.218465,173.01740999999998,249.8300045,175.368787,154.9769265,177.058485
1,dis_TRINITY_DN8768_c0_g1,659.005345,1125.901409,620.0301400000001,959.817963,670.598017,336.58682899999997
1,dis_TRINITY_DN8776_c0_g1,160.180205,158.803797,143.9579025,138.802453,137.27061350000002,138.919646
1,dis_TRINITY_DN8778_c0_g1,205.144328,215.066738,206.7069155,198.600461,195.054032,176.205343
7,dis_TRINITY_DN879_c0_g1,264.210409,349.655954,237.5201075,224.399483,201.051854,200.503013
4,dis_TRINITY_DN8792_c0_g1,2071.030494,1768.128562,2096.2361069999997,1614.761223,1457.3910645,1638.574855
1,dis_TRINITY_DN8797_c0_g1,258.416985,317.4605,249.895892,237.303042,235.5383115,236.274706
8,dis_TRINITY_DN8816_c0_g3,135.475962,139.08087,141.23183699999998,143.219801,139.065094,275.80735100000004
2,dis_TRINITY_DN8821_c0_g1,133.730299,228.480215,160.2896525,159.784151,155.425446,166.42045000000002
2,dis_TRINITY_DN8846_c0_g1,130.399971,131.086326,162.09927,219.8749,190.8467305,247.407149
2,dis_TRINITY_DN8856_c0_g1,230.341759,240.125427,209.620428,202.812523,176.151485,186.807542
1,dis_TRINITY_DN887_c0_g4,178.750798,200.261844,227.925734,232.340992,228.180993,225.483594
1,dis_TRINITY_DN8879_c0_g1,402.112705,353.532818,683.5589465,978.274053,798.3585415,416.38308
1,dis_TRINITY_DN8884_c0_g6,302.859545,393.308527,295.9581,280.462798,274.51755099999997,265.315888
1,dis_TRINITY_DN8891_c0_g1,269.359267,372.623408,251.1695435,221.815559,213.8155825,200.75541
1,dis_TRINITY_DN8902_c0_g1,272.868875,291.213277,225.4018785,236.67599,186.688371,203.881311
1,dis_TRINITY_DN8917_c0_g1,440.457291,1026.341139,763.4387505,631.298178,580.5164970000001,476.912081
3,dis_TRINITY_DN892_c0_g2,215.865976,235.545605,235.3396685,186.463234,170.0652555,158.578362
1,dis_TRINITY_DN8929_c0_g1,176.859776,160.7831,251.8494425,238.286525,225.43868,190.498796
1,dis_TRINITY_DN893_c0_g1,365.46846,351.589477,319.0340195,342.033794,357.80649800000003,294.63557000000003
1,dis_TRINITY_DN8936_c0_g1,166.139578,151.275084,159.5038475,164.189719,171.49267250000003,166.60813000000002
2,dis_TRINITY_DN895_c0_g1,265.474712,268.960527,409.37836,361.87378,300.402721,458.86238
2,dis_TRINITY_DN89532_c0_g1,291.440066,341.485955,181.2050815,186.182342,197.0820375,165.502977
8,dis_TRINITY_DN8960_c0_g1,170.163194,185.957466,226.1226145,292.74582599999997,227.2152875,395.614034
2,dis_TRINITY_DN8988_c0_g2,216.949104,303.015308,426.1737915,506.095828,481.8170575,808.468857
8,dis_TRINITY_DN8988_c0_g3,287.497407,197.063542,176.509026,154.899256,150.96729,153.855616
8,dis_TRINITY_DN9015_c0_g2,252.935041,278.92765399999996,274.3001075,252.727413,237.9809775,223.819548
1,dis_TRINITY_DN90181_c0_g1,164.099078,185.116786,223.792932,250.792731,261.39651000000003,201.091274
1,dis_TRINITY_DN9026_c0_g1,159.658885,147.558238,188.9577245,184.566856,192.640712,210.668583
8,dis_TRINITY_DN9028_c0_g1,928.718118,813.378961,134.7405015,142.512373,140.757328,134.15854
1,dis_TRINITY_DN9035_c0_g2,427.36804,418.062164,363.8893135,418.815245,482.719896,364.258046
7,dis_TRINITY_DN9039_c0_g2,158.896087,154.953279,169.760381,190.872953,198.1897145,183.758287
1,dis_TRINITY_DN9048_c0_g1,264.12304,326.270241,261.49523899999997,269.014519,272.8317775,253.516125
8,dis_TRINITY_DN9057_c0_g2,160.616434,148.942837,144.90004349999998,154.92542,146.2677425,241.822462
8,dis_TRINITY_DN9060_c0_g2,193.099513,143.360718,149.510852,145.403161,138.95477899999997,143.653067
1,dis_TRINITY_DN907_c1_g2,194.070393,169.605426,177.9987185,177.58309400000002,166.010437,196.010505
1,dis_TRINITY_DN9096_c0_g2,130.428696,131.646272,130.348459,135.431894,135.47560099999998,296.887824
1,dis_TRINITY_DN9096_c0_g4,1781.385297,2055.14645,2511.6726930000004,2829.470876,3730.2100025,4265.072611
1,dis_TRINITY_DN9101_c0_g2,130,130,130.7481295,137.144948,132.3977275,130
8,dis_TRINITY_DN9111_c0_g1,786.37269,570.039219,357.5799275,378.667251,371.2900264999999,445.050576
8,dis_TRINITY_DN9116_c0_g1,279.27542500000004,251.083169,206.13878,219.188159,240.605583,217.797078
8,dis_TRINITY_DN9124_c0_g1,269.53864899999996,317.867474,190.885488,166.315177,159.2629495,156.431987
1,dis_TRINITY_DN9126_c0_g1,165.861831,132.818818,130.15261,130.343603,130.06628,130.165081
8,dis_TRINITY_DN9126_c0_g2,228.902904,216.937954,176.39821949999998,180.564986,177.322682,176.279339
1,dis_TRINITY_DN9139_c0_g4,302.826004,391.542452,334.5566285,328.59124499999996,326.7866205,260.639705
1,dis_TRINITY_DN9139_c0_g5,206.42998,184.010673,238.2161,221.412864,212.6602005,201.11349
1,dis_TRINITY_DN9144_c0_g2,165.316561,220.531211,187.558672,246.900646,218.9575415,247.573667
1,dis_TRINITY_DN9155_c0_g3,318.36508100000003,165.60303199999998,277.4855925,269.17461000000003,304.633454,510.913419
1,dis_TRINITY_DN9161_c0_g2,662.071544,800.617539,1047.79137,617.092031,548.090501,639.6635269999999
7,dis_TRINITY_DN9166_c0_g1,240.566554,393.231225,260.91159949999997,291.17814,261.3214285,217.810485
8,dis_TRINITY_DN9179_c0_g1,133.907169,134.138841,132.1017885,151.525178,167.0941285,142.78041100000002
1,dis_TRINITY_DN920_c2_g4,277.613951,275.031215,226.2291605,210.988178,233.8356985,217.418699
8,dis_TRINITY_DN9202_c0_g2,210.751947,221.542303,240.4743925,170.43594000000002,160.120699,168.859109
7,dis_TRINITY_DN921_c0_g1,330.430719,267.49046599999997,226.9115885,239.404486,180.635056,203.179958
8,dis_TRINITY_DN9228_c0_g2,227.643917,216.663838,189.9990465,182.502226,159.11026950000002,171.136213
8,dis_TRINITY_DN9239_c0_g2,132.084013,131.543868,131.74066299999998,132.870527,132.0115925,132.0832
8,dis_TRINITY_DN9245_c0_g2,132.291297,131.164493,133.816279,140.081537,162.9843845,133.402018
1,dis_TRINITY_DN9248_c0_g1,238.921461,233.303134,279.7368795,281.223575,294.24084,240.844714
7,dis_TRINITY_DN9258_c0_g1,198.827088,227.151887,229.5190175,228.018571,233.019078,211.638585
8,dis_TRINITY_DN926_c0_g1,357.33054100000004,260.78191100000004,404.409077,274.071856,187.2035525,220.530843
7,dis_TRINITY_DN926_c0_g3,240.357984,159.309061,149.553516,147.696891,145.18212,141.800231
8,dis_TRINITY_DN9264_c0_g1,204.984183,239.170785,230.574451,211.471269,195.1895295,182.404937
1,dis_TRINITY_DN9268_c0_g1,1449.196366,1185.881169,5786.2951845,1467.891193,1116.90233,1086.095667
1,dis_TRINITY_DN9308_c0_g1,200.907048,194.942497,223.1981515,242.963395,206.66922,246.435866
1,dis_TRINITY_DN9309_c0_g1,428.884658,481.656339,568.0073955,681.839822,672.253509,531.247797
8,dis_TRINITY_DN931_c0_g2,152.425413,157.873901,144.01005750000002,143.768249,141.9671975,145.76066
1,dis_TRINITY_DN9311_c0_g1,213.504954,247.717113,156.7669805,144.082487,138.1667895,136.582516
1,dis_TRINITY_DN9318_c0_g1,514.2342249999999,799.909171,454.9213125,489.596172,438.538427,433.950204
8,dis_TRINITY_DN937_c0_g1,319.781511,317.307799,291.16029449999996,289.129601,342.0909365,261.33986300000004
1,dis_TRINITY_DN9371_c0_g1,304.253851,369.974014,362.1774075,325.19059300000004,249.39406,268.28852
1,dis_TRINITY_DN9374_c0_g1,130.606675,130.190385,130.016994,130,130,130
1,dis_TRINITY_DN9379_c0_g5,245.240755,245.737445,222.0522255,251.252302,229.150565,212.81358
1,dis_TRINITY_DN9400_c0_g1,920.760771,829.161949,1091.5801655,891.641101,839.4949704999999,988.340745
1,dis_TRINITY_DN9402_c0_g2,232.316827,244.434591,202.2858335,171.43006400000002,183.844997,167.528326
1,dis_TRINITY_DN9411_c0_g1,178.454323,152.698225,147.77910500000002,146.43873200000002,149.4496835,140.833135
8,dis_TRINITY_DN942_c0_g1,238.757304,247.870715,201.5444355,249.803934,245.055817,177.639836
2,dis_TRINITY_DN9420_c0_g1,130.122149,130,130,130,130,130
1,dis_TRINITY_DN9421_c0_g3,133.212536,131.448938,130.12215,130.029337,130,130
1,dis_TRINITY_DN9451_c0_g1,330.064807,300.482434,459.4331315,378.71407,275.48183700000004,296.469796
1,dis_TRINITY_DN9451_c0_g2,1593.298489,1900.448959,1656.62188,807.07106,605.727969,827.757029
2,dis_TRINITY_DN9464_c0_g1,324.685753,414.257106,572.5159715,620.229276,788.3883615,740.914334
